Polygon_Name,Concatenate,rsrp-pop ,Sum of rsrp-pop,RSRP-AVG,Review (Detail Reason)
68_Pnjakpussto,68_Pnjakpussto|441PL305E_CO|410886|25,3,6%,-79.66666667,NOT GO -> Have Pico
68_Pnjakpussto,68_Pnjakpussto|441PL305E_CO|410886|5,47,36%,-76.12765957,NOT GO -> Have Pico
11_UPH KEDOKTERAN KARAWACI,11_UPH KEDOKTERAN KARAWACI|4475838E-LTE-FLAMBOYAN-BENCONGAN|470262|8,159,15%,-95.89308176,NOT GO -> Covered by Solution at Surrounding
680_Aptkemangvillage,680_Aptkemangvillage|441PX052E_C2|431074|46,15,9%,-86.26666667,NOT GO -> Have Pico
680_Aptkemangvillage,680_Aptkemangvillage|441PX052E_CO|431025|14,12,6%,-92.58333333,NOT GO -> Have Pico
987_Uidpkperpus-PTP,987_Uidpkperpus-PTP|SH4464816E_CO|460232|8,14,7%,-102.8571429,NOT GO -> Hard Sitaq
680_Aptkemangvillage,680_Aptkemangvillage|4431906E_CO|430808|8,11,6%,-89.54545455,NOT GO -> Have Pico
680_Aptkemangvillage,680_Aptkemangvillage|443A092E-LTE_Kemang_VI|430219|5,24,29%,-85.375,NOT GO -> Have Pico
136_Manggaduasqr,136_Manggaduasqr|441PC508E_CO|410748|4,20,7%,-97.85,NOT GO -> Have Pico
188_Gdgintifauzi,188_Gdgintifauzi|4431888E-LTE-WARUNG-JATI-BARAT|440383|8,6,7%,-95.16666667,NOT GO -> Have Pico
1085_PASAR MANDIRI KELAPA GADING,1085_PASAR MANDIRI KELAPA GADING|441PC255E_CO|410438|24,1,7%,-109,"NOT GO -> Small Building, covered by Surrounding"
681_Aptkintamani,681_Aptkintamani|4435799E-LTE-Prapanca|430134|1,103,10%,-93.93203883,NOT GO -> Have Pico
681_Aptkintamani,681_Aptkintamani|4435799E-LTE-Prapanca|430134|4,1,40%,-89,NOT GO -> Have Pico
976_Cimanggissquare-PWU,976_Cimanggissquare-PWU|4463470E_CO|460054|4,158,10%,-106.6962025,OK -> GO
682_Capitalplace-IBS,682_Capitalplace-IBS|443PC035E-LTE-CAPITAL-PLACE|430565|4,10,35%,-86.3,NOT GO -> Have Pico
682_Capitalplace-IBS,682_Capitalplace-IBS|443PC035E-LTE-CAPITAL-PLACE|430565|5,8,9%,-88.125,NOT GO -> Have Pico
682_Capitalplace-IBS,682_Capitalplace-IBS|443PC035E-LTE-CAPITAL-PLACE|430565|6,98,33%,-92.42857143,NOT GO -> Have Pico
683_Elektrindo,683_Elektrindo|441PC157E_CO|430730|14,6,8%,-89.16666667,NOT GO -> Have Pico
683_Elektrindo,683_Elektrindo|441PC157E_CO|430730|17,2,6%,-81,NOT GO -> Have Pico
683_Elektrindo,683_Elektrindo|441PC157E_CO|430730|4,49,29%,-80.6122449,NOT GO -> Have Pico
683_Elektrindo,683_Elektrindo|4431922E_CO|430998|6,29,29%,-82.10344828,NOT GO -> Have Pico
683_Elektrindo,683_Elektrindo|4431922E_CO|430998|9,13,10%,-87.69230769,NOT GO -> Have Pico
684_Gdmutiara,684_Gdmutiara|4435152E_C2|431016|16,134,7%,-79.44776119,NOT GO -> Good Coverage from Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|15,325,13%,-90.80615385,NOT GO -> Good Coverage from Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|18,2,10%,-91.5,NOT GO -> Good Coverage from Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|2,2,12%,-78.5,NOT GO -> Good Coverage from Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|4,2,9%,-87,NOT GO -> Good Coverage from Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|5,2,13%,-93.5,NOT GO -> Good Coverage from Surrounding
684_Gdmutiara,684_Gdmutiara|4435152E_CO|430144|7,350,13%,-92.17428571,NOT GO -> Good Coverage from Surrounding
277_Bankindonesia,277_Bankindonesia|4425013E-LTE-BUDI-KEMULIAAN|420008|5,13,7%,-96.53846154,NOT GO -> Have Pico
685_Gedungtifa,685_Gedungtifa|441PC825E|430665|4,4,33%,-77,NOT GO -> Have Pico
1322_CONDOMINIUM CBD PLUIT 2,1322_CONDOMINIUM CBD PLUIT 2|SH4424350E-LTE-CENTER-PLUIT-KARYA|420746|4,45,7%,-102.0222222,OK -> GO with Change SOW
95_Cbdpluit,95_Cbdpluit|SH4424350E-LTE-CENTER-PLUIT-KARYA|420746|4,45,7%,-102.0222222,NOT GO -> Have Pico
879_Utilitygmf,879_Utilitygmf|4410599E_CO|470857|8,1,7%,-95,"NOT GO -> Small Building, covered by Surrounding"
686_Htlgranflora,686_Htlgranflora|4431831E_CO|430491|4,4,7%,-75.5,OK -> GO
686_Htlgranflora,686_Htlgranflora|4431831E_CO|430491|7,368,5%,-82.11684783,OK -> GO
686_Htlgranflora,686_Htlgranflora|4435476E_CO|430025|5,7,8%,-94.57142857,OK -> GO
686_Htlgranflora,686_Htlgranflora|443A091E_CO|430218|4,14,48%,-88.85714286,OK -> GO
1336_RS MANDAYA ROYAL PURI,1336_RS MANDAYA ROYAL PURI|MC4472853E_CO|470418|9,2,7%,-101,OK -> GO
687_Htlkemang,687_Htlkemang|443A091E_CO|430218|3,1,8%,-88,NOT GO -> Good Coverage from Surrounding
687_Htlkemang,687_Htlkemang|443A091E_CO|430218|5,6,6%,-86.33333333,NOT GO -> Good Coverage from Surrounding
687_Htlkemang,687_Htlkemang|443A091E_CO|430218|6,11,50%,-83.36363636,NOT GO -> Good Coverage from Surrounding
687_Htlkemang,687_Htlkemang|443A091E_CO|430218|9,5,30%,-92.2,NOT GO -> Good Coverage from Surrounding
688_Htlmaharaja,688_Htlmaharaja|4435629E_C2|430983|16,1,6%,-85,NOT GO -> Good Coverage from Surrounding
688_Htlmaharaja,688_Htlmaharaja|4435629E_C2|430983|3,2,17%,-83.5,NOT GO -> Good Coverage from Surrounding
688_Htlmaharaja,688_Htlmaharaja|4435629E_C2|430983|6,18,23%,-84.61111111,NOT GO -> Good Coverage from Surrounding
688_Htlmaharaja,688_Htlmaharaja|4435629E_C2|430983|9,3,14%,-91.33333333,NOT GO -> Good Coverage from Surrounding
688_Htlmaharaja,688_Htlmaharaja|4435629E_CO|430149|1,1,6%,-85,NOT GO -> Good Coverage from Surrounding
688_Htlmaharaja,688_Htlmaharaja|4435629E_CO|430149|2,3,8%,-84.66666667,NOT GO -> Good Coverage from Surrounding
689_Htlmaharani,689_Htlmaharani|4435152E_CO|430144|15,10,35%,-88.8,NOT GO -> Good Coverage from Surrounding
689_Htlmaharani,689_Htlmaharani|4435152E_CO|430144|18,1,36%,-84,NOT GO -> Good Coverage from Surrounding
689_Htlmaharani,689_Htlmaharani|4435152E_CO|430144|2,1576,20%,-70.94860406,NOT GO -> Good Coverage from Surrounding
69_Rsmitraklgkmyoran-IBS,69_Rsmitraklgkmyoran-IBS|441PL270E_CO|410963|24,2,5%,-74.5,NOT GO -> Have Pico
69_Rsmitraklgkmyoran-IBS,69_Rsmitraklgkmyoran-IBS|441PL270E_CO|410963|34,2,6%,-77,NOT GO -> Have Pico
69_Rsmitraklgkmyoran-IBS,69_Rsmitraklgkmyoran-IBS|441PL270E_CO|410963|35,1,9%,-75,NOT GO -> Have Pico
69_Rsmitraklgkmyoran-IBS,69_Rsmitraklgkmyoran-IBS|441PL270E_CO|410963|4,18,71%,-68.77777778,NOT GO -> Have Pico
690_Jamsostek,690_Jamsostek|441PL420E_CO|430938|21,8,6%,-90.125,NOT GO -> Have Pico
690_Jamsostek,690_Jamsostek|441PL420E_CO|430938|24,20,9%,-83.9,NOT GO -> Have Pico
690_Jamsostek,690_Jamsostek|443PC205E-LTE-MENARA-JAMSOSTEK|430353|4,95,26%,-83.58947368,NOT GO -> Have Pico
690_Jamsostek,690_Jamsostek|443PC205E-LTE-MENARA-JAMSOSTEK|430353|5,167,27%,-90.73652695,NOT GO -> Have Pico
690_Jamsostek,690_Jamsostek|541PL420N_CO|431095|27,38,7%,-91.42105263,NOT GO -> Have Pico
691_KEMANGMANSION,691_KEMANGMANSION|441PX414E_CO|430645|4,1,6%,-78,NOT GO -> Have Pico
691_KEMANGMANSION,691_KEMANGMANSION|443A091E_CO|430218|6,23,53%,-77.73913043,NOT GO -> Have Pico
691_KEMANGMANSION,691_KEMANGMANSION|443A091E_CO|430218|9,12,24%,-84.91666667,NOT GO -> Have Pico
691_KEMANGMANSION,691_KEMANGMANSION|MC4431356E-LTE-BRAWIJAYA-IV-PULO|430233|4,4,6%,-83,NOT GO -> Have Pico
692_Multikabuilding,692_Multikabuilding|441PX216E|430718|4,1,38%,-84,NOT GO -> Have Pico
692_Multikabuilding,692_Multikabuilding|4435150E_C2|431002|3,436,10%,-84.91055046,NOT GO -> Have Pico
1132_PASAR SUMUR BATU,1132_PASAR SUMUR BATU|4412470E_CO|410201|8,4,7%,-101,"NOT GO -> Small Building, covered by Surrounding"
809_Srpgtwnsqure,809_Srpgtwnsqure|4410653E_CO|470105|7,5,7%,-97.8,NOT GO -> Have Pico
693_Transtv,693_Transtv|441PC433E_CO|430704|28,8,6%,-91.625,NOT GO -> Have Pico
693_Transtv,693_Transtv|443PC189E_C2|431022|34,130,40%,-75.82307692,NOT GO -> Have Pico
693_Transtv,693_Transtv|443PC189E_CO|430427|4,36,13%,-76.88888889,NOT GO -> Have Pico
693_Transtv,693_Transtv|443PC189E_CO|430427|5,49,9%,-74.87755102,NOT GO -> Have Pico
694_Wismamulia,694_Wismamulia|441PC157E_CO|430730|14,796,10%,-86.36306533,NOT GO -> Have Pico
908_Rsudcileungsi,908_Rsudcileungsi|4453709E_CO|450827|8,8,7%,-101.5,OK -> GO
694_Wismamulia,694_Wismamulia|441PL420E_CO|430938|26,9,25%,-88.44444444,NOT GO -> Have Pico
694_Wismamulia,694_Wismamulia|541PL420N_CO|431095|29,8,25%,-91.125,NOT GO -> Have Pico
807_Kinoalamsutra-DMT,807_Kinoalamsutra-DMT|441PX255E_CO|470370|18,2,7%,-95.5,NOT GO -> Have Pico
724_Blokmsquare,724_Blokmsquare|441PX321E_CO|430241|18,21,7%,-99.52380952,NOT GO -> Have Pico
837_Courtbsd-IBS,837_Courtbsd-IBS|441PL156E_C2|472287|27,5,7%,-107,NOT GO -> Have Pico
695_Wismamulia2,695_Wismamulia2|441PL420E_CO|430938|25,4,11%,-90.75,NOT GO -> Have Pico
646_Psrymanggara,646_Psrymanggara|4431800E_CO|430065|7,18,7%,-110.7222222,NOT GO -> Have Pico
887_Germancentre,887_Germancentre|4475016E|471928|6,9,7%,-106.1111111,NOT GO -> Have Pico
695_Wismamulia2,695_Wismamulia2|541PL420N_CO|431095|28,6,8%,-88,NOT GO -> Have Pico
696_Wismamulia3,696_Wismamulia3|441PL420E_CO|430938|22,10,17%,-84.3,NOT GO -> Have Pico
696_Wismamulia3,696_Wismamulia3|441PL420E_CO|430938|25,12,37%,-87.41666667,NOT GO -> Have Pico
696_Wismamulia3,696_Wismamulia3|541PL420N_CO|431095|28,12,28%,-87.91666667,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|441PL420E_CO|430938|14,43,6%,-86.34883721,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|441PL420E_CO|430938|15,50,15%,-73.04,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|441PL420E_CO|430938|25,34,5%,-80.73529412,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|441PL420E_CO|430938|4,19,6%,-82.26315789,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|441PL420E_CO|430938|5,60,10%,-72.61666667,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|541PL420N_CO|431095|17,110,6%,-88.25454545,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|541PL420N_CO|431095|18,53,14%,-78.8490566,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|541PL420N_CO|431095|7,49,6%,-83.6122449,NOT GO -> Have Pico
697_Wismamuliagdg2-WNI,697_Wismamuliagdg2-WNI|541PL420N_CO|431095|8,43,7%,-76.20930233,NOT GO -> Have Pico
698_Wsmmliacrpar,698_Wsmmliacrpar|441PC157E_CO|430730|14,1,56%,-67,"NOT GO -> Small Building, covered by Surrounding"
698_Wsmmliacrpar,698_Wsmmliacrpar|441PC157E_CO|430730|17,524,19%,-89.5610687,"NOT GO -> Small Building, covered by Surrounding"
698_Wsmmliacrpar,698_Wsmmliacrpar|4431922E_CO|430998|14,117,5%,-85.20512821,"NOT GO -> Small Building, covered by Surrounding"
698_Wsmmliacrpar,698_Wsmmliacrpar|4431922E_CO|430998|17,4,7%,-85.5,"NOT GO -> Small Building, covered by Surrounding"
699_Alamandatower,699_Alamandatower|441PX101E_CO|430720|4,31,29%,-71.41935484,NOT GO -> Have Pico
699_Alamandatower,699_Alamandatower|441PX101E_CO|430720|5,25,14%,-74.72,NOT GO -> Have Pico
699_Alamandatower,699_Alamandatower|4431980E_CO|430854|5,1,5%,-57,NOT GO -> Have Pico
578_Combatsniper10,578_Combatsniper10|4425022E_C2|421150|9,11,7%,-97.63636364,NOT GO -> Have Pico
699_Alamandatower,699_Alamandatower|4435520E_C2|430914|6,3,7%,-89,NOT GO -> Have Pico
699_Alamandatower,699_Alamandatower|4435520E_CO|430132|1,2,5%,-87,NOT GO -> Have Pico
699_Alamandatower,699_Alamandatower|4435520E_CO|430132|14,1,5%,-84,NOT GO -> Have Pico
699_Alamandatower,699_Alamandatower|4435520E_CO|430132|17,2,6%,-89.5,NOT GO -> Have Pico
7_ASTRA BUANA INSURANCE OFFICE BUILDING,7_ASTRA BUANA INSURANCE OFFICE BUILDING|441PC255E_CO|410438|23,1,6%,-74,"NOT GO -> Small Building, covered by Surrounding"
7_ASTRA BUANA INSURANCE OFFICE BUILDING,7_ASTRA BUANA INSURANCE OFFICE BUILDING|441PC255E_CO|410438|26,16,55%,-89.5,"NOT GO -> Small Building, covered by Surrounding"
7_ASTRA BUANA INSURANCE OFFICE BUILDING,7_ASTRA BUANA INSURANCE OFFICE BUILDING|441PC255E_CO|410438|29,5,36%,-90.8,"NOT GO -> Small Building, covered by Surrounding"
983_Htlbumiwyata,983_Htlbumiwyata|4464814E_CO|460320|8,45,7%,-100.1777778,"NOT GO -> Small Building, covered by Surrounding"
1285_Green Office Park 6 (GOP 6),1285_Green Office Park 6 (GOP 6)|4473588E_CO|470118|9,5,7%,-107.6,OK -> GO
325_Htlclassicjkt-MAC,325_Htlclassicjkt-MAC|4412154E_CO|410339|18,3,7%,-95,NOT GO -> Have Pico
700_Dbestfmawat,700_Dbestfmawat|441PC314E|430654|4,15,83%,-82.8,NOT GO -> Have Pico
1316_APARTMENT TELUK INTAN,1316_APARTMENT TELUK INTAN|MC4424222E_CO|420595|6,29,7%,-96,NOT GO -> Covered by Surrounding
701_Gdgtalavera,701_Gdgtalavera|4435520E_C2|430914|3,3,5%,-78,NOT GO -> Have Pico
701_Gdgtalavera,701_Gdgtalavera|4435520E_C2|430914|6,51,53%,-82.54901961,NOT GO -> Have Pico
701_Gdgtalavera,701_Gdgtalavera|4435520E_C2|430914|9,44,19%,-93.25,NOT GO -> Have Pico
702_Gdgventura,702_Gdgventura|441PC431E_CO|430954|4,15,56%,-73.26666667,NOT GO -> Have Pico
702_Gdgventura,702_Gdgventura|441PC431E-LTE-VNTURABLD|430419|15,5,10%,-80.4,NOT GO -> Have Pico
702_Gdgventura,702_Gdgventura|441PC431E-LTE-VNTURABLD|430419|17,2,6%,-90.5,NOT GO -> Have Pico
725_Danayasatwrdistrict8-WNI,725_Danayasatwrdistrict8-WNI|541PL060N_CO|431091|18,69,7%,-95.46376812,NOT GO -> Have Pico
703_Jgcofficetower,703_Jgcofficetower|441PC091E_CO|430719|21,488,7%,-92.38114754,NOT GO -> Have Pico
703_Jgcofficetower,703_Jgcofficetower|441PC091E_CO|430719|34,16,45%,-83.8125,NOT GO -> Have Pico
1088_PASAR PADEMANGAN BARAT,1088_PASAR PADEMANGAN BARAT|4424979E_CO|421076|7,4,7%,-101.75,OK -> GO with Change SOW
704_Mrtcipeteraya-TBG,704_Mrtcipeteraya-TBG|SH4433581E_CO|430726|2,1,14%,-72,NOT GO -> Good Coverage from Surrounding
129_Gdghallprj,129_Gdghallprj|4412276E_CO|410575|4,12,7%,-103,OK -> GO
866_Aeropolisresidence-MAC,866_Aeropolisresidence-MAC|4472954E|471766|4,51,7%,-108.9803922,NOT GO -> Have Pico
704_Mrtcipeteraya-TBG,704_Mrtcipeteraya-TBG|SH4433581E_CO|430726|8,22,18%,-85.90909091,NOT GO -> Good Coverage from Surrounding
704_Mrtcipeteraya-TBG,704_Mrtcipeteraya-TBG|SH4433581E_CO|430726|9,1,6%,-82,NOT GO -> Good Coverage from Surrounding
705_Mrtfatmawati-TBG,705_Mrtfatmawati-TBG|441PC431E-LTE-VNTURABLD|430419|12,1,25%,-64,NOT GO -> Good Coverage from Surrounding
705_Mrtfatmawati-TBG,705_Mrtfatmawati-TBG|441PC431E-LTE-VNTURABLD|430419|15,17,40%,-77.82352941,NOT GO -> Good Coverage from Surrounding
705_Mrtfatmawati-TBG,705_Mrtfatmawati-TBG|441PC431E-LTE-VNTURABLD|430419|18,12,28%,-76.75,NOT GO -> Good Coverage from Surrounding
706_Mrthjnawi-TBG,706_Mrthjnawi-TBG|4435509E_CO|430156|1,3,17%,-80.33333333,NOT GO -> Good Coverage from Surrounding
706_Mrthjnawi-TBG,706_Mrthjnawi-TBG|4435509E_CO|430156|4,38,42%,-75.15789474,NOT GO -> Good Coverage from Surrounding
706_Mrthjnawi-TBG,706_Mrthjnawi-TBG|4435509E_CO|430156|6,3,14%,-78.66666667,NOT GO -> Good Coverage from Surrounding
706_Mrthjnawi-TBG,706_Mrthjnawi-TBG|4435509E_CO|430156|7,25,19%,-75.84,NOT GO -> Good Coverage from Surrounding
707_Mrtlebakbulus-TBG,707_Mrtlebakbulus-TBG|441PX459E_CO|430309|25,17,9%,-90.05882353,OK -> GO
707_Mrtlebakbulus-TBG,707_Mrtlebakbulus-TBG|4431339E_CO|431015|6,1,5%,-93,OK -> GO
1162_PASAR PULOGADUNG,1162_PASAR PULOGADUNG|441PL235E_CO|410961|24,2,7%,-101,NOT GO -> Good Coverage from Surrounding
707_Mrtlebakbulus-TBG,707_Mrtlebakbulus-TBG|MC4431427E-LTE-LEBAK-BULUS-INDAH-I|430286|6,5,14%,-94.2,OK -> GO
707_Mrtlebakbulus-TBG,707_Mrtlebakbulus-TBG|MC4431427E-LTE-LEBAK-BULUS-INDAH-I|430286|9,3,10%,-94.33333333,OK -> GO
707_Mrtlebakbulus-TBG,707_Mrtlebakbulus-TBG|SH4431554E_CO|430456|1,1,15%,-84,OK -> GO
707_Mrtlebakbulus-TBG,707_Mrtlebakbulus-TBG|SH4431554E_CO|430456|4,1,11%,-58,OK -> GO
259_Plazatamanmodern,259_Plazatamanmodern|MC4415860E_CO|410406|3,30,7%,-109.8,NOT GO -> Have Pico
708_Onebellparkmall-MAC,708_Onebellparkmall-MAC|441PX504E_CO|431067|14,2,8%,-78.5,NOT GO -> Have Pico
708_Onebellparkmall-MAC,708_Onebellparkmall-MAC|441PX504E_CO|431067|4,9,36%,-78.11111111,NOT GO -> Have Pico
708_Onebellparkmall-MAC,708_Onebellparkmall-MAC|441PX504E_CO|431067|5,1,6%,-71,NOT GO -> Have Pico
708_Onebellparkmall-MAC,708_Onebellparkmall-MAC|441PX504E|430781|24,4,8%,-66.75,NOT GO -> Have Pico
708_Onebellparkmall-MAC,708_Onebellparkmall-MAC|4431997E|431104|6,2,9%,-86,NOT GO -> Have Pico
708_Onebellparkmall-MAC,708_Onebellparkmall-MAC|4435678E_CO|430539|8,8,21%,-88.25,NOT GO -> Have Pico
709_Poinssqouare,709_Poinssqouare|4431339E_CO|431015|6,3,11%,-91,NOT GO -> Have Pico
627_Mnrrajawali,627_Mnrrajawali|4435027E|430034|2,1,7%,-103,NOT GO -> Have Pico
507_Metrotv,507_Metrotv|441PC423E_BB|421221|24,4,7%,-96,NOT GO -> Have Pico
709_Poinssqouare,709_Poinssqouare|443PC219E-LTE-PONTSQUAR|430364|5,20,8%,-94.2,NOT GO -> Have Pico
709_Poinssqouare,709_Poinssqouare|443PC219E-LTE-PONTSQUAR|430364|7,29,24%,-93.03448276,NOT GO -> Have Pico
