rsrp-l900-qty,rsrp-l900-avg,compare,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
276,-111.9325843,FALSE,"POLYGON ((106.920566 -6.650367, 106.920926 -6.650367, 106.920926 -6.650008, 106.920566 -6.650008, 106.920566 -6.650367))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
202,-108,FALSE,"POLYGON ((106.920566 -6.653602, 106.920926 -6.653602, 106.920926 -6.653242, 106.920566 -6.653242, 106.920566 -6.653602))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
209,-105.3090909,FALSE,"POLYGON ((106.920926 -6.650367, 106.921285 -6.650367, 106.921285 -6.650008, 106.920926 -6.650008, 106.920926 -6.650367))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
194,-108.5357143,FALSE,"POLYGON ((106.920926 -6.653961, 106.921285 -6.653961, 106.921285 -6.653602, 106.920926 -6.653602, 106.920926 -6.653961))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
435,-111.7857143,FALSE,"POLYGON ((106.922363 -6.647851, 106.922723 -6.647851, 106.922723 -6.647492, 106.922363 -6.647492, 106.922363 -6.647851))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
227,-106.3885057,FALSE,"POLYGON ((106.922363 -6.648211, 106.922723 -6.648211, 106.922723 -6.647851, 106.922363 -6.647851, 106.922363 -6.648211))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
214,-108.975,FALSE,"POLYGON ((106.923442 -6.857741, 106.923801 -6.857741, 106.923801 -6.857381, 106.923442 -6.857381, 106.923442 -6.857741))",JAWA BARAT,SUKABUMI,KADUDAMPIT,32_2_30,68.4888163,KAB. SUKABUMI_kadudampit,kadudampit,KAB. SUKABUMI,P2,SubUrban
198,-110.15625,FALSE,"POLYGON ((106.92452 -6.383692, 106.924879 -6.383692, 106.924879 -6.383333, 106.92452 -6.383333, 106.92452 -6.383692))",JAWA BARAT,KOTA BEKASI,JATISAMPURNA,32_75_10,19.34806838,KOTA BEKASI_jatisampurna,jatisampurna,KOTA BEKASI,P1,Urban
191,-107.6296296,FALSE,"POLYGON ((106.926676 -6.679119, 106.927036 -6.679119, 106.927036 -6.67876, 106.926676 -6.67876, 106.926676 -6.679119))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
180,-113.1428571,FALSE,"POLYGON ((106.927036 -6.657914, 106.927395 -6.657914, 106.927395 -6.657555, 106.927036 -6.657555, 106.927036 -6.657914))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
178,-110,FALSE,"POLYGON ((106.929192 -7.284349, 106.929551 -7.284349, 106.929551 -7.283989, 106.929192 -7.283989, 106.929192 -7.284349))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
327,-106,FALSE,"POLYGON ((106.929911 -7.285427, 106.93027 -7.285427, 106.93027 -7.285067, 106.929911 -7.285067, 106.929911 -7.285427))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
227,-108.6190476,FALSE,"POLYGON ((106.93063 -6.406694, 106.930989 -6.406694, 106.930989 -6.406334, 106.93063 -6.406334, 106.93063 -6.406694))",JAWA BARAT,BOGOR,GUNUNG PUTRI,32_1_2,61.80310853,KAB. BOGOR_gunung putri,gunung putri,KAB. BOGOR,P1,Urban
206,-115.1,FALSE,"POLYGON ((106.931348 -6.316844, 106.931708 -6.316844, 106.931708 -6.316484, 106.931348 -6.316484, 106.931348 -6.316844))",JAWA BARAT,KOTA BEKASI,PONDOK MELATI,32_75_12,11.40803308,KOTA BEKASI_pondok melati,pondok melati,KOTA BEKASI,P2,Urban
364,-108.1891892,FALSE,"POLYGON ((106.932067 -6.457369, 106.932427 -6.457369, 106.932427 -6.45701, 106.932067 -6.45701, 106.932067 -6.457369))",JAWA BARAT,BOGOR,KLAPANUNGGAL,32_1_32,95.6812501,KAB. BOGOR_klapanunggal,klapanunggal,KAB. BOGOR,P2,SubUrban
189,-114.7671233,FALSE,"POLYGON ((106.932786 -6.693854, 106.933145 -6.693854, 106.933145 -6.693495, 106.932786 -6.693495, 106.932786 -6.693854))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
229,-116,FALSE,"POLYGON ((106.933145 -6.693495, 106.933505 -6.693495, 106.933505 -6.693136, 106.933145 -6.693136, 106.933145 -6.693495))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
186,-117.1484716,FALSE,"POLYGON ((106.933145 -6.693854, 106.933505 -6.693854, 106.933505 -6.693495, 106.933145 -6.693495, 106.933145 -6.693854))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
1496,-113.6428571,FALSE,"POLYGON ((106.933505 -6.694933, 106.933864 -6.694933, 106.933864 -6.694573, 106.933505 -6.694573, 106.933505 -6.694933))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
316,-107.8571429,FALSE,"POLYGON ((106.934224 -6.647132, 106.934583 -6.647132, 106.934583 -6.646773, 106.934224 -6.646773, 106.934224 -6.647132))",JAWA BARAT,BOGOR,CISARUA,32_1_25,78.75771772,KAB. BOGOR_cisarua,cisarua,KAB. BOGOR,P1,SubUrban
324,-106.9793103,FALSE,"POLYGON ((106.934583 -6.460604, 106.934942 -6.460604, 106.934942 -6.460244, 106.934583 -6.460244, 106.934583 -6.460604))",JAWA BARAT,BOGOR,KLAPANUNGGAL,32_1_32,95.6812501,KAB. BOGOR_klapanunggal,klapanunggal,KAB. BOGOR,P2,SubUrban
321,-106.1129032,FALSE,"POLYGON ((106.934942 -7.292974, 106.935302 -7.292974, 106.935302 -7.292615, 106.934942 -7.292615, 106.934942 -7.292974))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
152,-108.8958333,FALSE,"POLYGON ((106.935661 -7.294052, 106.936021 -7.294052, 106.936021 -7.293693, 106.935661 -7.293693, 106.935661 -7.294052))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
270,-115.5,FALSE,"POLYGON ((106.937458 -7.036003, 106.937818 -7.036003, 106.937818 -7.035644, 106.937458 -7.035644, 106.937458 -7.036003))",JAWA BARAT,SUKABUMI,NYALINDUNG,32_2_39,101.7631635,KAB. SUKABUMI_nyalindung,nyalindung,KAB. SUKABUMI,P2,Rural
239,-109,FALSE,"POLYGON ((106.937458 -7.291177, 106.937818 -7.291177, 106.937818 -7.290818, 106.937458 -7.290818, 106.937458 -7.291177))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
164,-107.027027,FALSE,"POLYGON ((106.937818 -6.171646, 106.938177 -6.171646, 106.938177 -6.171287, 106.937818 -6.171287, 106.937818 -6.171646))",DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31_75_6,40.95362206,KOTA JAKARTA TIMUR_cakung,cakung,KOTA JAKARTA TIMUR,P1,DenseUrban
262,-109.2580645,FALSE,"POLYGON ((106.937818 -7.294412, 106.938177 -7.294412, 106.938177 -7.294052, 106.937818 -7.294052, 106.937818 -7.294412))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
151,-105.974359,FALSE,"POLYGON ((106.938177 -6.171646, 106.938536 -6.171646, 106.938536 -6.171287, 106.938177 -6.171287, 106.938177 -6.171646))",DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31_75_6,40.95362206,KOTA JAKARTA TIMUR_cakung,cakung,KOTA JAKARTA TIMUR,P1,DenseUrban
256,-114.6666667,FALSE,"POLYGON ((106.938177 -7.299803, 106.938536 -7.299803, 106.938536 -7.299443, 106.938177 -7.299443, 106.938177 -7.299803))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
256,-111.6,FALSE,"POLYGON ((106.938536 -6.171287, 106.938896 -6.171287, 106.938896 -6.170927, 106.938536 -6.170927, 106.938536 -6.171287))",DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31_75_6,40.95362206,KOTA JAKARTA TIMUR_cakung,cakung,KOTA JAKARTA TIMUR,P1,DenseUrban
173,-105.671875,FALSE,"POLYGON ((106.938536 -6.171646, 106.938896 -6.171646, 106.938896 -6.171287, 106.938536 -6.171287, 106.938536 -6.171646))",DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31_75_6,40.95362206,KOTA JAKARTA TIMUR_cakung,cakung,KOTA JAKARTA TIMUR,P1,DenseUrban
316,-109,FALSE,"POLYGON ((106.938536 -7.036003, 106.938896 -7.036003, 106.938896 -7.035644, 106.938536 -7.035644, 106.938536 -7.036003))",JAWA BARAT,SUKABUMI,NYALINDUNG,32_2_39,101.7631635,KAB. SUKABUMI_nyalindung,nyalindung,KAB. SUKABUMI,P2,Rural
297,-105.6402439,FALSE,"POLYGON ((106.938536 -7.294771, 106.938896 -7.294771, 106.938896 -7.294412, 106.938536 -7.294412, 106.938536 -7.294771))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
431,-107.75,FALSE,"POLYGON ((106.938896 -6.90015, 106.939255 -6.90015, 106.939255 -6.899791, 106.938896 -6.899791, 106.938896 -6.90015))",JAWA BARAT,SUKABUMI,SUKABUMI,32_2_32,30.05009347,KAB. SUKABUMI_sukabumi,sukabumi,KAB. SUKABUMI,P2,SubUrban
166,-113.2054795,FALSE,"POLYGON ((106.939255 -6.593222, 106.939615 -6.593222, 106.939615 -6.592863, 106.939255 -6.592863, 106.939255 -6.593222))",JAWA BARAT,BOGOR,BABAKAN MADANG,32_1_5,92.55187325,KAB. BOGOR_babakan madang,babakan madang,KAB. BOGOR,P1,Urban
231,-113.2926829,FALSE,"POLYGON ((106.939255 -7.294052, 106.939615 -7.294052, 106.939615 -7.293693, 106.939255 -7.293693, 106.939255 -7.294052))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
266,-114.0555556,FALSE,"POLYGON ((106.939615 -6.593222, 106.939974 -6.593222, 106.939974 -6.592863, 106.939615 -6.592863, 106.939615 -6.593222))",JAWA BARAT,BOGOR,BABAKAN MADANG,32_1_5,92.55187325,KAB. BOGOR_babakan madang,babakan madang,KAB. BOGOR,P1,Urban
287,-109,FALSE,"POLYGON ((106.939974 -7.294412, 106.940333 -7.294412, 106.940333 -7.294052, 106.939974 -7.294052, 106.939974 -7.294412))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
189,-111.4,FALSE,"POLYGON ((106.940333 -7.312022, 106.940693 -7.312022, 106.940693 -7.311663, 106.940333 -7.311663, 106.940333 -7.312022))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
234,-108.375,FALSE,"POLYGON ((106.941052 -6.451978, 106.941412 -6.451978, 106.941412 -6.451619, 106.941052 -6.451619, 106.941052 -6.451978))",JAWA BARAT,BOGOR,KLAPANUNGGAL,32_1_32,95.6812501,KAB. BOGOR_klapanunggal,klapanunggal,KAB. BOGOR,P2,SubUrban
385,-107,FALSE,"POLYGON ((106.941052 -6.653602, 106.941412 -6.653602, 106.941412 -6.653242, 106.941052 -6.653242, 106.941052 -6.653602))",JAWA BARAT,BOGOR,MEGAMENDUNG,32_1_26,60.97729307,KAB. BOGOR_megamendung,megamendung,KAB. BOGOR,P1,SubUrban
878,-105.9116883,FALSE,"POLYGON ((106.941052 -6.653961, 106.941412 -6.653961, 106.941412 -6.653602, 106.941052 -6.653602, 106.941052 -6.653961))",JAWA BARAT,BOGOR,MEGAMENDUNG,32_1_26,60.97729307,KAB. BOGOR_megamendung,megamendung,KAB. BOGOR,P1,SubUrban
518,-108.4615385,FALSE,"POLYGON ((106.941412 -7.294412, 106.941771 -7.294412, 106.941771 -7.294052, 106.941412 -7.294052, 106.941412 -7.294412))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
180,-113.2,FALSE,"POLYGON ((106.941412 -7.296209, 106.941771 -7.296209, 106.941771 -7.295849, 106.941412 -7.295849, 106.941412 -7.296209))",JAWA BARAT,SUKABUMI,CIDADAP,32_2_44,82.67849876,KAB. SUKABUMI_cidadap,cidadap,KAB. SUKABUMI,P2,SubUrban
370,-119,FALSE,"POLYGON ((106.943568 -7.030612, 106.943927 -7.030612, 106.943927 -7.030253, 106.943568 -7.030253, 106.943568 -7.030612))",JAWA BARAT,SUKABUMI,NYALINDUNG,32_2_39,101.7631635,KAB. SUKABUMI_nyalindung,nyalindung,KAB. SUKABUMI,P2,Rural
177,-108.55,FALSE,"POLYGON ((106.945724 -6.661508, 106.946084 -6.661508, 106.946084 -6.661149, 106.945724 -6.661149, 106.945724 -6.661508))",JAWA BARAT,BOGOR,MEGAMENDUNG,32_1_26,60.97729307,KAB. BOGOR_megamendung,megamendung,KAB. BOGOR,P1,SubUrban
189,-106.3672316,FALSE,"POLYGON ((106.945724 -6.661868, 106.946084 -6.661868, 106.946084 -6.661508, 106.945724 -6.661508, 106.945724 -6.661868))",JAWA BARAT,BOGOR,MEGAMENDUNG,32_1_26,60.97729307,KAB. BOGOR_megamendung,megamendung,KAB. BOGOR,P1,SubUrban
282,-114,FALSE,"POLYGON ((106.947521 -6.66043, 106.947881 -6.66043, 106.947881 -6.660071, 106.947521 -6.660071, 106.947521 -6.66043))",JAWA BARAT,BOGOR,MEGAMENDUNG,32_1_26,60.97729307,KAB. BOGOR_megamendung,megamendung,KAB. BOGOR,P1,SubUrban
151,-106.5,FALSE,"POLYGON ((106.9486 -6.09725, 106.948959 -6.09725, 106.948959 -6.096891, 106.9486 -6.096891, 106.9486 -6.09725))",DKI JAKARTA,JAKARTA UTARA,CILINCING,31_72_4,41.39118006,KOTA JAKARTA UTARA_cilincing,cilincing,KOTA JAKARTA UTARA,P1,DenseUrban
267,-106.5,FALSE,"POLYGON ((106.948959 -7.030972, 106.949318 -7.030972, 106.949318 -7.030612, 106.948959 -7.030612, 106.948959 -7.030972))",JAWA BARAT,SUKABUMI,NYALINDUNG,32_2_39,101.7631635,KAB. SUKABUMI_nyalindung,nyalindung,KAB. SUKABUMI,P2,Rural
957,-109,FALSE,"POLYGON ((106.950037 -6.149004, 106.950397 -6.149004, 106.950397 -6.148645, 106.950037 -6.148645, 106.950037 -6.149004))",DKI JAKARTA,JAKARTA UTARA,CILINCING,31_72_4,41.39118006,KOTA JAKARTA UTARA_cilincing,cilincing,KOTA JAKARTA UTARA,P1,DenseUrban
247,-114.9634274,FALSE,"POLYGON ((106.950037 -6.149363, 106.950397 -6.149363, 106.950397 -6.149004, 106.950037 -6.149004, 106.950037 -6.149363))",DKI JAKARTA,JAKARTA UTARA,CILINCING,31_72_4,41.39118006,KOTA JAKARTA UTARA_cilincing,cilincing,KOTA JAKARTA UTARA,P1,DenseUrban
581,-108.1111111,FALSE,"POLYGON ((106.950037 -6.201836, 106.950397 -6.201836, 106.950397 -6.201476, 106.950037 -6.201476, 106.950037 -6.201836))",DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31_75_6,40.95362206,KOTA JAKARTA TIMUR_cakung,cakung,KOTA JAKARTA TIMUR,P1,DenseUrban
413,-108.25,FALSE,"POLYGON ((106.950037 -6.56483, 106.950397 -6.56483, 106.950397 -6.56447, 106.950037 -6.56447, 106.950037 -6.56483))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
618,-112.625,FALSE,"POLYGON ((106.951115 -6.389802, 106.951475 -6.389802, 106.951475 -6.389443, 106.951115 -6.389443, 106.951115 -6.389802))",JAWA BARAT,BOGOR,GUNUNG PUTRI,32_1_2,61.80310853,KAB. BOGOR_gunung putri,gunung putri,KAB. BOGOR,P1,Urban
215,-106.6385542,FALSE,"POLYGON ((106.951115 -6.564111, 106.951475 -6.564111, 106.951475 -6.563752, 106.951115 -6.563752, 106.951115 -6.564111))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
200,-107.5,FALSE,"POLYGON ((106.952194 -6.450181, 106.952553 -6.450181, 106.952553 -6.449822, 106.952194 -6.449822, 106.952194 -6.450181))",JAWA BARAT,BOGOR,KLAPANUNGGAL,32_1_32,95.6812501,KAB. BOGOR_klapanunggal,klapanunggal,KAB. BOGOR,P2,SubUrban
207,-112.5,FALSE,"POLYGON ((106.952194 -6.551891, 106.952553 -6.551891, 106.952553 -6.551532, 106.952194 -6.551532, 106.952194 -6.551891))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
184,-112,FALSE,"POLYGON ((106.954709 -6.57094, 106.955069 -6.57094, 106.955069 -6.57058, 106.954709 -6.57058, 106.954709 -6.57094))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
167,-110.8,FALSE,"POLYGON ((106.955428 -6.551532, 106.955788 -6.551532, 106.955788 -6.551173, 106.955428 -6.551173, 106.955428 -6.551532))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
215,-119,FALSE,"POLYGON ((106.955428 -7.229001, 106.955788 -7.229001, 106.955788 -7.228642, 106.955428 -7.228642, 106.955428 -7.229001))",JAWA BARAT,SUKABUMI,CURUGKEMBAR,32_2_42,56.15386046,KAB. SUKABUMI_curugkembar,curugkembar,KAB. SUKABUMI,P2,SubUrban
203,-107.5,FALSE,"POLYGON ((106.9601 -6.595019, 106.96046 -6.595019, 106.96046 -6.59466, 106.9601 -6.59466, 106.9601 -6.595019))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
459,-107.5142857,FALSE,"POLYGON ((106.9601 -6.990359, 106.96046 -6.990359, 106.96046 -6.99, 106.9601 -6.99, 106.9601 -6.990359))",JAWA BARAT,SUKABUMI,NYALINDUNG,32_2_39,101.7631635,KAB. SUKABUMI_nyalindung,nyalindung,KAB. SUKABUMI,P2,Rural
264,-108.8139535,FALSE,"POLYGON ((106.96046 -6.167333, 106.960819 -6.167333, 106.960819 -6.166974, 106.96046 -6.166974, 106.96046 -6.167333))",DKI JAKARTA,JAKARTA TIMUR,CAKUNG,31_75_6,40.95362206,KOTA JAKARTA TIMUR_cakung,cakung,KOTA JAKARTA TIMUR,P1,DenseUrban
169,-110.72,FALSE,"POLYGON ((106.96046 -6.595019, 106.960819 -6.595019, 106.960819 -6.59466, 106.96046 -6.59466, 106.96046 -6.595019))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
200,-116,FALSE,"POLYGON ((106.960819 -6.550454, 106.961179 -6.550454, 106.961179 -6.550094, 106.960819 -6.550094, 106.960819 -6.550454))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
163,-117.4,FALSE,"POLYGON ((106.961179 -6.955138, 106.961538 -6.955138, 106.961538 -6.954779, 106.961179 -6.954779, 106.961179 -6.955138))",JAWA BARAT,SUKABUMI,KEBONPEDES,32_2_34,11.14834847,KAB. SUKABUMI_kebonpedes,kebonpedes,KAB. SUKABUMI,P2,SubUrban
411,-105.36,FALSE,"POLYGON ((106.961897 -6.920276, 106.962257 -6.920276, 106.962257 -6.919917, 106.961897 -6.919917, 106.961897 -6.920276))",JAWA BARAT,SUKABUMI,SUKARAJA,32_2_33,42.00806537,KAB. SUKABUMI_sukaraja,sukaraja,KAB. SUKABUMI,P1,SubUrban
191,-110.8636364,FALSE,"POLYGON ((106.963694 -6.356018, 106.964054 -6.356018, 106.964054 -6.355659, 106.963694 -6.355659, 106.963694 -6.356018))",JAWA BARAT,BOGOR,GUNUNG PUTRI,32_1_2,61.80310853,KAB. BOGOR_gunung putri,gunung putri,KAB. BOGOR,P1,Urban
593,-108.4323144,FALSE,"POLYGON ((106.965851 -6.969514, 106.96621 -6.969514, 106.96621 -6.969155, 106.965851 -6.969155, 106.965851 -6.969514))",JAWA BARAT,SUKABUMI,GEGER BITUNG,32_2_40,67.14417397,KAB. SUKABUMI_geger bitung,geger bitung,KAB. SUKABUMI,P2,Rural
325,-120,FALSE,"POLYGON ((106.96657 -6.559798, 106.966929 -6.559798, 106.966929 -6.559439, 106.96657 -6.559439, 106.96657 -6.559798))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
174,-114.1333333,FALSE,"POLYGON ((106.967288 -6.896556, 106.967648 -6.896556, 106.967648 -6.896197, 106.967288 -6.896197, 106.967288 -6.896556))",JAWA BARAT,SUKABUMI,SUKARAJA,32_2_33,42.00806537,KAB. SUKABUMI_sukaraja,sukaraja,KAB. SUKABUMI,P1,SubUrban
528,-107.2045455,FALSE,"POLYGON ((106.967648 -6.943278, 106.968007 -6.943278, 106.968007 -6.942919, 106.967648 -6.942919, 106.967648 -6.943278))",JAWA BARAT,SUKABUMI,KEBONPEDES,32_2_34,11.14834847,KAB. SUKABUMI_kebonpedes,kebonpedes,KAB. SUKABUMI,P2,SubUrban
218,-105.2592593,FALSE,"POLYGON ((106.969804 -6.091859, 106.970164 -6.091859, 106.970164 -6.0915, 106.969804 -6.0915, 106.969804 -6.091859))",JAWA BARAT,BEKASI,TARUMA JAYA,32_16_1,55.40869344,KAB. BEKASI_taruma jaya,taruma jaya,KAB. BEKASI,P2,SubUrban
199,-107.9545455,FALSE,"POLYGON ((106.969804 -6.374348, 106.970164 -6.374348, 106.970164 -6.373988, 106.969804 -6.373988, 106.969804 -6.374348))",JAWA BARAT,BOGOR,CILEUNGSI,32_1_7,70.6210565,KAB. BOGOR_cileungsi,cileungsi,KAB. BOGOR,P1,Urban
152,-107.4,FALSE,"POLYGON ((106.969804 -6.566627, 106.970164 -6.566627, 106.970164 -6.566267, 106.969804 -6.566267, 106.969804 -6.566627))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
161,-108,FALSE,"POLYGON ((106.970882 -6.572018, 106.971242 -6.572018, 106.971242 -6.571658, 106.970882 -6.571658, 106.970882 -6.572018))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
187,-109.0243902,FALSE,"POLYGON ((106.971242 -6.141457, 106.971601 -6.141457, 106.971601 -6.141097, 106.971242 -6.141097, 106.971242 -6.141457))",,,,,,,,,,
717,-106.9563863,FALSE,"POLYGON ((106.971242 -6.388724, 106.971601 -6.388724, 106.971601 -6.388364, 106.971242 -6.388364, 106.971242 -6.388724))",JAWA BARAT,BOGOR,CILEUNGSI,32_1_7,70.6210565,KAB. BOGOR_cileungsi,cileungsi,KAB. BOGOR,P1,Urban
650,-116.375,FALSE,"POLYGON ((106.971601 -6.580284, 106.971961 -6.580284, 106.971961 -6.579925, 106.971601 -6.579925, 106.971601 -6.580284))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
249,-115,FALSE,"POLYGON ((106.971961 -6.580284, 106.97232 -6.580284, 106.97232 -6.579925, 106.971961 -6.579925, 106.971961 -6.580284))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
164,-114.5823293,FALSE,"POLYGON ((106.971961 -6.580643, 106.97232 -6.580643, 106.97232 -6.580284, 106.971961 -6.580284, 106.971961 -6.580643))",JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
221,-118.2,FALSE,"POLYGON ((106.97232 -6.898353, 106.972679 -6.898353, 106.972679 -6.897994, 106.97232 -6.897994, 106.97232 -6.898353))",JAWA BARAT,SUKABUMI,SUKARAJA,32_2_33,42.00806537,KAB. SUKABUMI_sukaraja,sukaraja,KAB. SUKABUMI,P1,SubUrban
334,-114.8,FALSE,"POLYGON ((106.973039 -6.345596, 106.973398 -6.345596, 106.973398 -6.345236, 106.973039 -6.345236, 106.973039 -6.345596))",JAWA BARAT,KOTA BEKASI,BANTARGEBANG,32_75_7,19.06653861,KOTA BEKASI_bantargebang,bantargebang,KOTA BEKASI,P1,Urban
162,-107.5,FALSE,"POLYGON ((106.975195 -6.985687, 106.975555 -6.985687, 106.975555 -6.985328, 106.975195 -6.985328, 106.975195 -6.985687))",JAWA BARAT,SUKABUMI,NYALINDUNG,32_2_39,101.7631635,KAB. SUKABUMI_nyalindung,nyalindung,KAB. SUKABUMI,P2,Rural
463,-117,FALSE,"POLYGON ((106.97807 -6.99575, 106.97843 -6.99575, 106.97843 -6.995391, 106.97807 -6.995391, 106.97807 -6.99575))",JAWA BARAT,SUKABUMI,GEGER BITUNG,32_2_40,67.14417397,KAB. SUKABUMI_geger bitung,geger bitung,KAB. SUKABUMI,P2,Rural
424,-105.0789474,FALSE,"POLYGON ((106.97843 -6.196804, 106.978789 -6.196804, 106.978789 -6.196445, 106.97843 -6.196445, 106.97843 -6.196804))",JAWA BARAT,KOTA BEKASI,MEDAN SATRIA,32_75_6,13.347757,KOTA BEKASI_medan satria,medan satria,KOTA BEKASI,P2,Urban
