rsrp-combined-qty,rsrp-combined-avg,compare,geometry,Tower ID,Frequency System,Longitude,Latitude,distance_existing,Planning ID,Lat,Long,distance_new,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
6895,-114.8300218,TRUE,"POLYGON ((107.376286 -6.268684, 107.376645 -6.268684, 107.376645 -6.268325, 107.376286 -6.268325, 107.376286 -6.268684))",,,,,,,,,,JAWA BARAT,KARAWANG,MAJALAYA,32_15_21,33.34815694,KAB. KARAWANG_majalaya,majalaya,KAB. KARAWANG,P2,SubUrban
6894,-107.4574993,TRUE,"POLYGON ((106.967648 -6.111267, 106.968007 -6.111267, 106.968007 -6.110908, 106.967648 -6.110908, 106.967648 -6.111267))",,,,,,,,,,DKI JAKARTA,JAKARTA UTARA,CILINCING,31_72_4,41.39118006,KOTA JAKARTA UTARA_cilincing,cilincing,KOTA JAKARTA UTARA,P1,DenseUrban
6894,-107.3165071,TRUE,"POLYGON ((107.214196 -6.375426, 107.214556 -6.375426, 107.214556 -6.375067, 107.214196 -6.375067, 107.214196 -6.375426))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
6892,-109.6942832,TRUE,"POLYGON ((107.2239 -6.511639, 107.224259 -6.511639, 107.224259 -6.511279, 107.2239 -6.511279, 107.2239 -6.511639))",,,,,,,,,,JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
6888,-110.382259,TRUE,"POLYGON ((107.143754 -6.235619, 107.144113 -6.235619, 107.144113 -6.23526, 107.143754 -6.23526, 107.143754 -6.235619))",,,,,,,,,,JAWA BARAT,BEKASI,CIBITUNG,32_16_7,44.29257541,KAB. BEKASI_cibitung,cibitung,KAB. BEKASI,P2,Urban
6887,-107.2417598,TRUE,"POLYGON ((106.96046 -6.955857, 106.960819 -6.955857, 106.960819 -6.955498, 106.96046 -6.955498, 106.96046 -6.955857))",,,,,,,,,,JAWA BARAT,SUKABUMI,KEBONPEDES,32_2_34,11.14834847,KAB. SUKABUMI_kebonpedes,kebonpedes,KAB. SUKABUMI,P2,SubUrban
6887,-108.8320023,TRUE,"POLYGON ((107.126503 -6.376145, 107.126862 -6.376145, 107.126862 -6.375785, 107.126503 -6.375785, 107.126503 -6.376145))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
6886,-112.7194307,TRUE,"POLYGON ((105.937607 -6.390521, 105.937967 -6.390521, 105.937967 -6.390161, 105.937607 -6.390161, 105.937607 -6.390521))",,,,,,,,,,BANTEN,PANDEGLANG,MENES,36_1_13,22.43212107,KAB. PANDEGLANG_menes,menes,KAB. PANDEGLANG,P2,Rural
6885,-110.3965142,TRUE,"POLYGON ((105.944436 -6.067061, 105.944795 -6.067061, 105.944795 -6.066701, 105.944436 -6.066701, 105.944436 -6.067061))",,,,,,,,,,BANTEN,SERANG,ANYAR,36_4_30,61.76384325,KAB. SERANG_anyar,anyar,KAB. SERANG,P2,Rural
6885,-111.9937545,TRUE,"POLYGON ((106.49324 -6.319719, 106.493599 -6.319719, 106.493599 -6.31936, 106.49324 -6.31936, 106.49324 -6.319719))",,,,,,,,,,BANTEN,TANGERANG,JAMBE,36_3_4,29.12692911,KAB. TANGERANG_jambe,jambe,KAB. TANGERANG,P2,SubUrban
6870,-105.3799127,TRUE,"POLYGON ((107.398209 -6.301749, 107.398568 -6.301749, 107.398568 -6.30139, 107.398209 -6.30139, 107.398209 -6.301749))",,,,,,,,,,JAWA BARAT,KARAWANG,TELAGASARI,32_15_17,53.12878966,KAB. KARAWANG_telagasari,telagasari,KAB. KARAWANG,P2,SubUrban
6867,-110.7483617,TRUE,"POLYGON ((106.256755 -6.075327, 106.257114 -6.075327, 106.257114 -6.074968, 106.256755 -6.074968, 106.256755 -6.075327))",,,,,,,,,,BANTEN,SERANG,LEBAK WANGI,36_4_35,33.44636615,KAB. SERANG_lebak wangi,lebak wangi,KAB. SERANG,P2,SubUrban
6856,-106.7241832,TRUE,"POLYGON ((107.041684 -6.147566, 107.042044 -6.147566, 107.042044 -6.147207, 107.041684 -6.147207, 107.041684 -6.147566))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
6856,-105.9378646,TRUE,"POLYGON ((107.384552 -6.363206, 107.384911 -6.363206, 107.384911 -6.362847, 107.384552 -6.362847, 107.384552 -6.363206))",,,,,,,,,,JAWA BARAT,KARAWANG,KLARI,32_15_5,73.49306609,KAB. KARAWANG_klari,klari,KAB. KARAWANG,P1,Urban
6854,-108.751532,TRUE,"POLYGON ((107.337111 -6.305702, 107.33747 -6.305702, 107.33747 -6.305343, 107.337111 -6.305343, 107.337111 -6.305702))",,,,,,,,,,JAWA BARAT,KARAWANG,MAJALAYA,32_15_21,33.34815694,KAB. KARAWANG_majalaya,majalaya,KAB. KARAWANG,P2,SubUrban
6851,-105.4783243,TRUE,"POLYGON ((106.686956 -6.639226, 106.687316 -6.639226, 106.687316 -6.638866, 106.686956 -6.638866, 106.686956 -6.639226))",,,,,,,,,,JAWA BARAT,BOGOR,PAMIJAHAN,32_1_17,125.242903,KAB. BOGOR_pamijahan,pamijahan,KAB. BOGOR,P2,Rural
6845,-106.5097151,TRUE,"POLYGON ((107.308359 -6.287014, 107.308718 -6.287014, 107.308718 -6.286654, 107.308359 -6.286654, 107.308359 -6.287014))",,,,,,,,,,JAWA BARAT,KARAWANG,KARAWANG BARAT,32_15_1,40.84377642,KAB. KARAWANG_karawang barat,karawang barat,KAB. KARAWANG,P2,Urban
6842,-105.8908214,TRUE,"POLYGON ((106.953272 -6.586034, 106.953631 -6.586034, 106.953631 -6.585675, 106.953272 -6.585675, 106.953272 -6.586034))",,,,,,,,,,JAWA BARAT,BOGOR,BABAKAN MADANG,32_1_5,92.55187325,KAB. BOGOR_babakan madang,babakan madang,KAB. BOGOR,P1,Urban
6841,-106.173805,TRUE,"POLYGON ((106.918769 -6.431133, 106.919129 -6.431133, 106.919129 -6.430774, 106.918769 -6.430774, 106.918769 -6.431133))",,,,,,,,,,JAWA BARAT,BOGOR,GUNUNG PUTRI,32_1_2,61.80310853,KAB. BOGOR_gunung putri,gunung putri,KAB. BOGOR,P1,Urban
6839,-113.0270507,TRUE,"POLYGON ((106.3254 -6.280904, 106.325759 -6.280904, 106.325759 -6.280544, 106.3254 -6.280544, 106.3254 -6.280904))",,,,,,,,,,BANTEN,SERANG,PAMARAYAN,36_4_24,45.90697309,KAB. SERANG_pamarayan,pamarayan,KAB. SERANG,P2,SubUrban
6831,-118.5947885,TRUE,"POLYGON ((107.007901 -6.218368, 107.00826 -6.218368, 107.00826 -6.218009, 107.007901 -6.218009, 107.007901 -6.218368))",,,,,,,,,,JAWA BARAT,KOTA BEKASI,BEKASI UTARA,32_75_3,21.41232528,KOTA BEKASI_bekasi utara,bekasi utara,KOTA BEKASI,P1,Urban
6818,-109.5215606,TRUE,"POLYGON ((106.76279 -6.526374, 106.763149 -6.526374, 106.763149 -6.526015, 106.76279 -6.526015, 106.76279 -6.526374))",,,,,,,,,,JAWA BARAT,BOGOR,KEMANG,32_1_12,33.82029836,KAB. BOGOR_kemang,kemang,KAB. BOGOR,P2,SubUrban
6809,-107.2724335,TRUE,"POLYGON ((106.630171 -6.065983, 106.630531 -6.065983, 106.630531 -6.065623, 106.630171 -6.065623, 106.630171 -6.065983))",,,,,,,,,,BANTEN,TANGERANG,PAKUHAJI,36_3_15,54.95534874,KAB. TANGERANG_pakuhaji,pakuhaji,KAB. TANGERANG,P2,SubUrban
6808,-105.3625147,TRUE,"POLYGON ((107.287873 -6.176678, 107.288233 -6.176678, 107.288233 -6.176318, 107.287873 -6.176318, 107.287873 -6.176678))",,,,,,,,,,JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
6806,-107.7049662,TRUE,"POLYGON ((107.226056 -6.411366, 107.226416 -6.411366, 107.226416 -6.411007, 107.226056 -6.411007, 107.226056 -6.411366))",,,,,,,,,,JAWA BARAT,KARAWANG,PANGKALAN,32_15_2,98.17812606,KAB. KARAWANG_pangkalan,pangkalan,KAB. KARAWANG,P2,SubUrban
6789,-107.3356901,TRUE,"POLYGON ((106.523789 -6.31289, 106.524148 -6.31289, 106.524148 -6.312531, 106.523789 -6.312531, 106.523789 -6.31289))",,,,,,,,,,BANTEN,TANGERANG,PANONGAN,36_3_19,36.54974111,KAB. TANGERANG_panongan,panongan,KAB. TANGERANG,P1,SubUrban
6789,-105.6562086,TRUE,"POLYGON ((107.053185 -6.329063, 107.053544 -6.329063, 107.053544 -6.328704, 107.053185 -6.328704, 107.053185 -6.329063))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
6784,-114.6900059,TRUE,"POLYGON ((107.351846 -6.254668, 107.352206 -6.254668, 107.352206 -6.254308, 107.351846 -6.254308, 107.351846 -6.254668))",,,,,,,,,,JAWA BARAT,KARAWANG,RAWAMERTA,32_15_18,51.32453001,KAB. KARAWANG_rawamerta,rawamerta,KAB. KARAWANG,P2,SubUrban
6782,-112.5483633,TRUE,"POLYGON ((107.34394 -6.2234, 107.344299 -6.2234, 107.344299 -6.22304, 107.34394 -6.22304, 107.34394 -6.2234))",,,,,,,,,,JAWA BARAT,KARAWANG,RAWAMERTA,32_15_18,51.32453001,KAB. KARAWANG_rawamerta,rawamerta,KAB. KARAWANG,P2,SubUrban
6779,-105.1725918,TRUE,"POLYGON ((106.102931 -6.081077, 106.103291 -6.081077, 106.103291 -6.080718, 106.102931 -6.080718, 106.102931 -6.081077))",,,,,,,,,,BANTEN,SERANG,KRAMATWATU,36_4_5,56.12126333,KAB. SERANG_kramatwatu,kramatwatu,KAB. SERANG,P1,SubUrban
6779,-107.8011506,TRUE,"POLYGON ((106.132402 -6.203992, 106.132762 -6.203992, 106.132762 -6.203633, 106.132402 -6.203633, 106.132402 -6.203992))",,,,,,,,,,,,,,,,,,,
6778,-111.8630865,TRUE,"POLYGON ((107.063248 -6.142535, 107.063608 -6.142535, 107.063608 -6.142175, 107.063248 -6.142175, 107.063248 -6.142535))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAWANGI,32_16_3,68.18806609,KAB. BEKASI_sukawangi,sukawangi,KAB. BEKASI,P2,SubUrban
6775,-113.6464945,TRUE,"POLYGON ((106.316056 -6.142894, 106.316415 -6.142894, 106.316415 -6.142535, 106.316056 -6.142535, 106.316056 -6.142894))",,,,,,,,,,BANTEN,SERANG,KIBIN,36_4_16,30.5481245,KAB. SERANG_kibin,kibin,KAB. SERANG,P1,Urban
6773,-114.5093755,TRUE,"POLYGON ((107.164599 -6.00776, 107.164958 -6.00776, 107.164958 -6.0074, 107.164599 -6.0074, 107.164599 -6.00776))",,,,,,,,,,JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
6770,-109.7181684,TRUE,"POLYGON ((107.14627 -6.240292, 107.146629 -6.240292, 107.146629 -6.239932, 107.14627 -6.239932, 107.14627 -6.240292))",,,,,,,,,,JAWA BARAT,BEKASI,CIBITUNG,32_16_7,44.29257541,KAB. BEKASI_cibitung,cibitung,KAB. BEKASI,P2,Urban
6769,-112.1713695,TRUE,"POLYGON ((107.57755 -6.280904, 107.577909 -6.280904, 107.577909 -6.280544, 107.57755 -6.280544, 107.57755 -6.280904))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
6767,-107.1189597,TRUE,"POLYGON ((107.28967 -6.262215, 107.29003 -6.262215, 107.29003 -6.261856, 107.28967 -6.261856, 107.28967 -6.262215))",,,,,,,,,,JAWA BARAT,KARAWANG,KARAWANG BARAT,32_15_1,40.84377642,KAB. KARAWANG_karawang barat,karawang barat,KAB. KARAWANG,P2,Urban
6765,-114.6913525,TRUE,"POLYGON ((107.362988 -6.275513, 107.363347 -6.275513, 107.363347 -6.275153, 107.362988 -6.275153, 107.362988 -6.275513))",,,,,,,,,,JAWA BARAT,KARAWANG,MAJALAYA,32_15_21,33.34815694,KAB. KARAWANG_majalaya,majalaya,KAB. KARAWANG,P2,SubUrban
6750,-107.858963,TRUE,"POLYGON ((107.040965 -6.128518, 107.041325 -6.128518, 107.041325 -6.128159, 107.040965 -6.128159, 107.040965 -6.128518))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
6750,-105.0499259,TRUE,"POLYGON ((107.105657 -6.288451, 107.106017 -6.288451, 107.106017 -6.288092, 107.105657 -6.288092, 107.105657 -6.288451))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
6749,-105.9404356,TRUE,"POLYGON ((106.396921 -6.438321, 106.39728 -6.438321, 106.39728 -6.437962, 106.396921 -6.437962, 106.396921 -6.438321))",,,,,,,,,,BANTEN,LEBAK,CURUG BITUNG,36_2_23,92.83936293,KAB. LEBAK_curug bitung,curug bitung,KAB. LEBAK,P2,Rural
6736,-115.125,TRUE,"POLYGON ((107.402162 -6.274435, 107.402522 -6.274435, 107.402522 -6.274075, 107.402162 -6.274075, 107.402162 -6.274435))",,,,,,,,,,JAWA BARAT,KARAWANG,TELAGASARI,32_15_17,53.12878966,KAB. KARAWANG_telagasari,telagasari,KAB. KARAWANG,P2,SubUrban
6731,-111.8861982,TRUE,"POLYGON ((107.356519 -6.203273, 107.356878 -6.203273, 107.356878 -6.202914, 107.356519 -6.202914, 107.356519 -6.203273))",,,,,,,,,,JAWA BARAT,KARAWANG,KUTAWALUYA,32_15_7,52.40073,KAB. KARAWANG_kutawaluya,kutawaluya,KAB. KARAWANG,P2,SubUrban
6729,-106.5118145,TRUE,"POLYGON ((106.954709 -6.587472, 106.955069 -6.587472, 106.955069 -6.587113, 106.954709 -6.587113, 106.954709 -6.587472))",,,,,,,,,,JAWA BARAT,BOGOR,SUKAMAKMUR,32_1_9,180.0216511,KAB. BOGOR_sukamakmur,sukamakmur,KAB. BOGOR,P2,Rural
6726,-106.6778174,TRUE,"POLYGON ((107.37377 -6.323672, 107.374129 -6.323672, 107.374129 -6.323313, 107.37377 -6.323313, 107.37377 -6.323672))",,,,,,,,,,JAWA BARAT,KARAWANG,MAJALAYA,32_15_21,33.34815694,KAB. KARAWANG_majalaya,majalaya,KAB. KARAWANG,P2,SubUrban
6716,-106.3111971,TRUE,"POLYGON ((107.15813 -6.221603, 107.158489 -6.221603, 107.158489 -6.221243, 107.15813 -6.221243, 107.15813 -6.221603))",,,,,,,,,,JAWA BARAT,BEKASI,KARANG BAHAGIA,32_16_10,46.10441489,KAB. BEKASI_karang bahagia,karang bahagia,KAB. BEKASI,P2,SubUrban
6714,-107.7313077,TRUE,"POLYGON ((107.245105 -6.15152, 107.245464 -6.15152, 107.245464 -6.15116, 107.245105 -6.15116, 107.245105 -6.15152))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
6713,-106.1290034,TRUE,"POLYGON ((106.479583 -6.956216, 106.479942 -6.956216, 106.479942 -6.955857, 106.479583 -6.955857, 106.479583 -6.956216))",,,,,,,,,,JAWA BARAT,SUKABUMI,CISOLOK,32_2_5,173.0379074,KAB. SUKABUMI_cisolok,cisolok,KAB. SUKABUMI,P2,Rural
6706,-105.3689234,TRUE,"POLYGON ((107.059654 -6.145051, 107.060014 -6.145051, 107.060014 -6.144691, 107.059654 -6.144691, 107.059654 -6.145051))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAWANGI,32_16_3,68.18806609,KAB. BEKASI_sukawangi,sukawangi,KAB. BEKASI,P2,SubUrban
6702,-112.5019397,TRUE,"POLYGON ((107.232526 -6.382973, 107.232885 -6.382973, 107.232885 -6.382614, 107.232526 -6.382614, 107.232526 -6.382973))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
6702,-109.5016413,TRUE,"POLYGON ((107.232885 -6.400943, 107.233244 -6.400943, 107.233244 -6.400584, 107.232885 -6.400584, 107.232885 -6.400943))",,,,,,,,,,JAWA BARAT,KARAWANG,TELUKJAMBE BARAT,32_15_27,74.15596846,KAB. KARAWANG_telukjambe barat,telukjambe barat,KAB. KARAWANG,P1,SubUrban
6699,-114.6487535,TRUE,"POLYGON ((107.350409 -6.118455, 107.350768 -6.118455, 107.350768 -6.118096, 107.350409 -6.118096, 107.350409 -6.118455))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
6685,-105.3382199,TRUE,"POLYGON ((106.980586 -6.196445, 106.980946 -6.196445, 106.980946 -6.196085, 106.980586 -6.196085, 106.980586 -6.196445))",,,,,,,,,,JAWA BARAT,KOTA BEKASI,MEDAN SATRIA,32_75_6,13.347757,KOTA BEKASI_medan satria,medan satria,KOTA BEKASI,P2,Urban
6683,-106.0570103,TRUE,"POLYGON ((106.443643 -6.323313, 106.444002 -6.323313, 106.444002 -6.322954, 106.443643 -6.322954, 106.443643 -6.323313))",,,,,,,,,,BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
6682,-110.7999102,TRUE,"POLYGON ((107.138363 -5.979727, 107.138722 -5.979727, 107.138722 -5.979367, 107.138363 -5.979367, 107.138363 -5.979727))",,,,,,,,,,,,,,,,,,,
6673,-106.7411959,TRUE,"POLYGON ((107.029465 -6.361409, 107.029824 -6.361409, 107.029824 -6.36105, 107.029465 -6.36105, 107.029465 -6.361409))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
6666,-108.1684668,TRUE,"POLYGON ((107.090563 -6.365003, 107.090922 -6.365003, 107.090922 -6.364644, 107.090563 -6.364644, 107.090563 -6.365003))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
6654,-106.0637211,TRUE,"POLYGON ((107.28356 -6.189257, 107.28392 -6.189257, 107.28392 -6.188897, 107.28356 -6.188897, 107.28356 -6.189257))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
6650,-105.0007519,TRUE,"POLYGON ((107.12219 -6.356378, 107.122549 -6.356378, 107.122549 -6.356018, 107.12219 -6.356018, 107.12219 -6.356378))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
6645,-111.1673439,TRUE,"POLYGON ((107.149864 -6.147926, 107.150223 -6.147926, 107.150223 -6.147566, 107.149864 -6.147566, 107.149864 -6.147926))",,,,,,,,,,JAWA BARAT,BEKASI,TAMBELANG,32_16_4,34.95664724,KAB. BEKASI_tambelang,tambelang,KAB. BEKASI,P2,SubUrban
6643,-110.0815896,TRUE,"POLYGON ((107.283201 -6.177037, 107.28356 -6.177037, 107.28356 -6.176678, 107.283201 -6.176678, 107.283201 -6.177037))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
6640,-107.3911145,TRUE,"POLYGON ((107.352206 -6.370754, 107.352565 -6.370754, 107.352565 -6.370394, 107.352206 -6.370394, 107.352206 -6.370754))",,,,,,,,,,JAWA BARAT,KARAWANG,KLARI,32_15_5,73.49306609,KAB. KARAWANG_klari,klari,KAB. KARAWANG,P1,Urban
6627,-110.0962728,TRUE,"POLYGON ((106.805558 -6.727997, 106.805918 -6.727997, 106.805918 -6.727638, 106.805558 -6.727638, 106.805558 -6.727997))",,,,,,,,,,JAWA BARAT,BOGOR,CIGOMBONG,32_1_38,46.13784166,KAB. BOGOR_cigombong,cigombong,KAB. BOGOR,P1,Urban
6627,-109.2471707,TRUE,"POLYGON ((107.144473 -6.35494, 107.144832 -6.35494, 107.144832 -6.354581, 107.144473 -6.354581, 107.144473 -6.35494))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG PUSAT,32_16_20,53.69008019,KAB. BEKASI_cikarang pusat,cikarang pusat,KAB. BEKASI,P2,Urban
6615,-105.379743,TRUE,"POLYGON ((106.786151 -6.412085, 106.78651 -6.412085, 106.78651 -6.411725, 106.786151 -6.411725, 106.786151 -6.412085))",,,,,,,,,,JAWA BARAT,KOTA DEPOK,PANCORAN MAS,32_76_1,17.94899972,KOTA DEPOK_pancoran mas,pancoran mas,KOTA DEPOK,P1,Urban
6607,-107.1162404,TRUE,"POLYGON ((106.704567 -6.486121, 106.704926 -6.486121, 106.704926 -6.485762, 106.704567 -6.485762, 106.704567 -6.486121))",,,,,,,,,,JAWA BARAT,BOGOR,KEMANG,32_1_12,33.82029836,KAB. BOGOR_kemang,kemang,KAB. BOGOR,P2,SubUrban
6602,-114.2862769,TRUE,"POLYGON ((107.346096 -6.403819, 107.346455 -6.403819, 107.346455 -6.403459, 107.346096 -6.403459, 107.346096 -6.403819))",,,,,,,,,,JAWA BARAT,KARAWANG,CIAMPEL,32_15_4,117.8533985,KAB. KARAWANG_ciampel,ciampel,KAB. KARAWANG,P2,SubUrban
6599,-107.6055463,TRUE,"POLYGON ((107.169271 -6.173443, 107.169631 -6.173443, 107.169631 -6.173084, 107.169271 -6.173084, 107.169271 -6.173443))",,,,,,,,,,JAWA BARAT,BEKASI,SUKATANI,32_16_15,38.30431256,KAB. BEKASI_sukatani,sukatani,KAB. BEKASI,P2,Urban
6599,-109.4227913,TRUE,"POLYGON ((107.333517 -6.365003, 107.333876 -6.365003, 107.333876 -6.364644, 107.333517 -6.364644, 107.333517 -6.365003))",,,,,,,,,,JAWA BARAT,KARAWANG,CIAMPEL,32_15_4,117.8533985,KAB. KARAWANG_ciampel,ciampel,KAB. KARAWANG,P2,SubUrban
6599,-107.7967874,TRUE,"POLYGON ((107.419773 -6.334814, 107.420132 -6.334814, 107.420132 -6.334454, 107.419773 -6.334454, 107.419773 -6.334814))",,,,,,,,,,JAWA BARAT,KARAWANG,PURWASARI,32_15_29,31.80026019,KAB. KARAWANG_purwasari,purwasari,KAB. KARAWANG,P2,SubUrban
6591,-106.4331664,TRUE,"POLYGON ((106.738351 -6.446587, 106.73871 -6.446587, 106.73871 -6.446228, 106.738351 -6.446228, 106.738351 -6.446587))",,,,,,,,,,JAWA BARAT,BOGOR,TAJURHALANG,32_1_37,30.71886177,KAB. BOGOR_tajurhalang,tajurhalang,KAB. BOGOR,P2,SubUrban
6586,-105.5485879,TRUE,"POLYGON ((107.094516 -6.288092, 107.094875 -6.288092, 107.094875 -6.287732, 107.094516 -6.287732, 107.094516 -6.288092))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
6586,-110.0347707,TRUE,"POLYGON ((107.208446 -6.538594, 107.208805 -6.538594, 107.208805 -6.538234, 107.208446 -6.538234, 107.208446 -6.538594))",,,,,,,,,,JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
6580,-107.0109422,TRUE,"POLYGON ((107.442775 -6.397349, 107.443134 -6.397349, 107.443134 -6.39699, 107.442775 -6.39699, 107.442775 -6.397349))",,,,,,,,,,JAWA BARAT,KARAWANG,CIKAMPEK,32_15_13,36.86471888,KAB. KARAWANG_cikampek,cikampek,KAB. KARAWANG,P2,Urban
6578,-111.1447248,TRUE,"POLYGON ((107.192632 -6.352784, 107.192992 -6.352784, 107.192992 -6.352424, 107.192632 -6.352424, 107.192632 -6.352784))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG PUSAT,32_16_20,53.69008019,KAB. BEKASI_cikarang pusat,cikarang pusat,KAB. BEKASI,P2,Urban
6568,-105.0878502,TRUE,"POLYGON ((107.240792 -6.523139, 107.241151 -6.523139, 107.241151 -6.52278, 107.240792 -6.52278, 107.240792 -6.523139))",,,,,,,,,,JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
6566,-105.2806884,TRUE,"POLYGON ((107.275294 -6.164099, 107.275654 -6.164099, 107.275654 -6.163739, 107.275294 -6.163739, 107.275294 -6.164099))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
6565,-117.419345,TRUE,"POLYGON ((105.969953 -6.416757, 105.970313 -6.416757, 105.970313 -6.416398, 105.969953 -6.416398, 105.969953 -6.416757))",,,,,,,,,,BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
6559,-105.1495655,TRUE,"POLYGON ((107.024074 -6.214055, 107.024433 -6.214055, 107.024433 -6.213696, 107.024074 -6.213696, 107.024074 -6.214055))",,,,,,,,,,JAWA BARAT,KOTA BEKASI,BEKASI UTARA,32_75_3,21.41232528,KOTA BEKASI_bekasi utara,bekasi utara,KOTA BEKASI,P1,Urban
6557,-106.7170962,TRUE,"POLYGON ((107.161724 -6.342002, 107.162083 -6.342002, 107.162083 -6.341642, 107.161724 -6.341642, 107.161724 -6.342002))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
6551,-106.5240421,TRUE,"POLYGON ((107.231807 -6.004525, 107.232166 -6.004525, 107.232166 -6.004166, 107.231807 -6.004166, 107.231807 -6.004525))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
6540,-108.1567278,TRUE,"POLYGON ((107.323454 -6.166615, 107.323813 -6.166615, 107.323813 -6.166255, 107.323454 -6.166255, 107.323454 -6.166615))",,,,,,,,,,JAWA BARAT,KARAWANG,KUTAWALUYA,32_15_7,52.40073,KAB. KARAWANG_kutawaluya,kutawaluya,KAB. KARAWANG,P2,SubUrban
