Polygon_Name,Concatenate,rsrp-pop ,RSRP Percentage,RSRP-AVG,Review (Detail Reason)
796_Mabestnib3,796_Mabestnib3|4445638E_C2|440635|19,1142,10%,-97.9676007,NOT GO -> Hard Sitaq
796_Mabestnib3,796_Mabestnib3|4445640E_CO|440251|4,4111,35%,-97.18024811,NOT GO -> Hard Sitaq
796_Mabestnib3,796_Mabestnib3|4445640E_CO|440251|7,2378,20%,-97.38772077,NOT GO -> Hard Sitaq
797_Cijantungmal,797_Cijantungmal|4443867E_CO|440080|5,13423,35%,-77.87715116,NOT GO -> Have Pico
797_Cijantungmal,797_Cijantungmal|4443867E_CO|440080|8,8701,23%,-79.25732674,NOT GO -> Have Pico
797_Cijantungmal,797_Cijantungmal|444PC072E_CO|440284|27,3312,9%,-82.67270531,NOT GO -> Have Pico
797_Cijantungmal,797_Cijantungmal|444PC072E_CO|440284|5,8693,23%,-79.2780398,NOT GO -> Have Pico
798_Rspasarrebo-MAC,798_Rspasarrebo-MAC|4413486E_CO|440567|5,6637,18%,-84.15956004,NOT GO -> Have Pico
798_Rspasarrebo-MAC,798_Rspasarrebo-MAC|441PL340E_CO|440264|14,22708,61%,-78.99660912,NOT GO -> Have Pico
798_Rspasarrebo-MAC,798_Rspasarrebo-MAC|MC4440015E-LTE-Terowongan-Tol-Pasar-Rabu|440015|4,4509,12%,-86.99844755,NOT GO -> Have Pico
799_Bandarahalimpk,799_Bandarahalimpk|444PC050E-LTE-BANDARA-HALIM|440532|4,3108,56%,-77.79761905,NOT GO -> Have Pico
799_Bandarahalimpk,799_Bandarahalimpk|444PC050E-LTE-BANDARA-HALIM|440532|5,998,18%,-78.50901804,NOT GO -> Have Pico
799_Bandarahalimpk,799_Bandarahalimpk|444PC050E-LTE-BANDARA-HALIM|440532|7,1058,19%,-90.47164461,NOT GO -> Have Pico
8_WISMAMAKTOUR,8_WISMAMAKTOUR|4431837E_CO|430515|1,310,11%,-101.9774194,OK -> GO
8_WISMAMAKTOUR,8_WISMAMAKTOUR|4431837E_CO|430515|6,219,8%,-96.543379,OK -> GO
8_WISMAMAKTOUR,8_WISMAMAKTOUR|4435163E_C2|430893|3,164,6%,-102.7439024,OK -> GO
8_WISMAMAKTOUR,8_WISMAMAKTOUR|4435163E_C2|430893|6,381,13%,-96.66666667,OK -> GO
8_WISMAMAKTOUR,8_WISMAMAKTOUR|4435163E_C2|430893|9,1423,50%,-101.1834153,OK -> GO
80_Mentengsquare-MAC,80_Mentengsquare-MAC|441PL135E-LTE-APT-MENTENG-SQUARE-TOWER-A|410356|24,6629,18%,-74.61864535,NOT GO -> Have Pico
80_Mentengsquare-MAC,80_Mentengsquare-MAC|441PL135E-LTE-APT-MENTENG-SQUARE-TOWER-A|410356|25,3006,8%,-83.47538257,NOT GO -> Have Pico
80_Mentengsquare-MAC,80_Mentengsquare-MAC|441PL135E-LTE-APT-MENTENG-SQUARE-TOWER-A|410356|4,8883,25%,-79.53743105,NOT GO -> Have Pico
80_Mentengsquare-MAC,80_Mentengsquare-MAC|441PL135E-LTE-APT-MENTENG-SQUARE-TOWER-A|410356|5,11424,32%,-77.26917017,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|4443167E_C2|440762|3,3624,9%,-95.53200883,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|4443167E_C2|440762|9,3727,9%,-97.03166085,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|4443568E_CO|440997|8,2030,5%,-99.89408867,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|444PC783E_CO|440324|4,5180,13%,-83.29092664,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|444PC783E_CO|440324|5,11148,28%,-82.1067456,NOT GO -> Have Pico
800_Reloctollgatetmii-DTN,800_Reloctollgatetmii-DTN|444PC783E_CO|440324|6,6652,17%,-81.43505713,NOT GO -> Have Pico
801_Rshajipdgede,801_Rshajipdgede|441PC416E-LTE-RSHPDGEDE|440315|4,5204,30%,-78.93524212,NOT GO -> Have Pico
801_Rshajipdgede,801_Rshajipdgede|X4443297E|440330|2,1654,10%,-81.45042322,NOT GO -> Have Pico
801_Rshajipdgede,801_Rshajipdgede|X4443297E|440330|5,7823,46%,-84.68426435,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4441021E_CO|440517|18,5128,5%,-99.36914977,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4441021E_CO|440517|2,6191,6%,-90.53060895,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4441021E_CO|440517|4,8350,9%,-91.63101796,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4441060E|440653|6,9640,10%,-100.9780083,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4443568E_CO|440997|5,5026,5%,-89.70135296,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|4443568E_CO|440997|8,6192,6%,-94.49160207,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|444PC783E_CO|440324|4,6806,7%,-88.13958272,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|444PC783E_CO|440324|5,14016,15%,-82.7246718,NOT GO -> Have Pico
802_Snipertaminisquare,802_Snipertaminisquare|444PC783E_CO|440324|6,5905,6%,-82.43234547,NOT GO -> Have Pico
803_Grandadapcity-TBG,803_Grandadapcity-TBG|441PL376E|471048|26,115,8%,-87,NOT GO -> Have Pico
803_Grandadapcity-TBG,803_Grandadapcity-TBG|441PL376E|471048|4,249,17%,-90.36144578,NOT GO -> Have Pico
803_Grandadapcity-TBG,803_Grandadapcity-TBG|4471049E_CO|470036|4,357,25%,-94.56022409,NOT GO -> Have Pico
803_Grandadapcity-TBG,803_Grandadapcity-TBG|4471049E_CO|470036|7,639,44%,-102.9874804,NOT GO -> Have Pico
804_Rsciputra-IBS,804_Rsciputra-IBS|441PL164E_CO|471520|14,1466,27%,-79.5627558,NOT GO -> Have Pico
804_Rsciputra-IBS,804_Rsciputra-IBS|441PL164E_CO|471520|25,614,11%,-83.76221498,NOT GO -> Have Pico
804_Rsciputra-IBS,804_Rsciputra-IBS|441PL164E_CO|471520|26,865,16%,-79.25895954,NOT GO -> Have Pico
804_Rsciputra-IBS,804_Rsciputra-IBS|441PL164E_CO|471520|4,553,10%,-78.32911392,NOT GO -> Have Pico
804_Rsciputra-IBS,804_Rsciputra-IBS|4472288E_BB|471480|6,902,16%,-82.55321508,NOT GO -> Have Pico
804_Rsciputra-IBS,804_Rsciputra-IBS|4472288E_BB|471480|9,727,13%,-88.80055021,NOT GO -> Have Pico
805_Alfalandoffice-DMT,805_Alfalandoffice-DMT|441PL152E_CO|471506|26,679,5%,-99.82179676,NOT GO -> Have Pico
805_Alfalandoffice-DMT,805_Alfalandoffice-DMT|441PL529E_CO|471316|4,4463,36%,-88.46470984,NOT GO -> Have Pico
805_Alfalandoffice-DMT,805_Alfalandoffice-DMT|441PL529E_CO|471316|5,3742,30%,-91.80865847,NOT GO -> Have Pico
805_Alfalandoffice-DMT,805_Alfalandoffice-DMT|441PL529E_CO|471316|6,2484,20%,-81.41626409,NOT GO -> Have Pico
806_Ikeaalamsutra,806_Ikeaalamsutra|441PL377E-LTE-GEDUNG-IKEA|470389|5,353,54%,-84.01699717,NOT GO -> Have Pico
806_Ikeaalamsutra,806_Ikeaalamsutra|441PL377E-LTE-GEDUNG-IKEA|470389|6,264,40%,-75.27272727,NOT GO -> Have Pico
807_Kinoalamsutra-DMT,807_Kinoalamsutra-DMT|441PL152E_CO|471506|14,774,19%,-76.99095607,NOT GO -> Have Pico
807_Kinoalamsutra-DMT,807_Kinoalamsutra-DMT|441PL152E_CO|471506|24,1133,28%,-75.63989409,NOT GO -> Have Pico
807_Kinoalamsutra-DMT,807_Kinoalamsutra-DMT|441PL152E_CO|471506|4,1422,36%,-77.00281294,NOT GO -> Have Pico
807_Kinoalamsutra-DMT,807_Kinoalamsutra-DMT|441PX255E_CO|470370|18,287,7%,-92.89198606,NOT GO -> Have Pico
808_Mallalamsutra,808_Mallalamsutra|4413559E_CO|470970|2,37,5%,-103.0540541,NOT GO -> Have Pico
808_Mallalamsutra,808_Mallalamsutra|4413559E_CO|470970|5,553,81%,-98.44846293,NOT GO -> Have Pico
809_Srpgtwnsqure,809_Srpgtwnsqure|4410653E_CO|470105|7,597,7%,-94.45226131,NOT GO -> Have Pico
809_Srpgtwnsqure,809_Srpgtwnsqure|441PC399E-LTE-SERPONG-TOWN-SQUARE|470395|4,822,10%,-97.29440389,NOT GO -> Have Pico
809_Srpgtwnsqure,809_Srpgtwnsqure|441PC399E-LTE-SERPONG-TOWN-SQUARE|470395|5,1205,15%,-87.47634855,NOT GO -> Have Pico
809_Srpgtwnsqure,809_Srpgtwnsqure|441PL159E_CO|471428|25,3513,42%,-91.69086251,NOT GO -> Have Pico
81_Pertamnakrmt,81_Pertamnakrmt|4412146E_CO|410383|3,1200,15%,-97.24416667,NOT GO -> Covered by Surrounding
81_Pertamnakrmt,81_Pertamnakrmt|4412146E_CO|410383|9,1623,20%,-94.25569932,NOT GO -> Covered by Surrounding
81_Pertamnakrmt,81_Pertamnakrmt|4412278E_CO|410128|2,413,5%,-101.1719128,NOT GO -> Covered by Surrounding
81_Pertamnakrmt,81_Pertamnakrmt|4412278E_CO|410128|5,437,5%,-99.29061785,NOT GO -> Covered by Surrounding
81_Pertamnakrmt,81_Pertamnakrmt|4412369E|410724|6,900,11%,-96.14,NOT GO -> Covered by Surrounding
81_Pertamnakrmt,81_Pertamnakrmt|4415062E_CO|410352|2,699,9%,-96.88125894,NOT GO -> Covered by Surrounding
810_Synergyofficebuilding,810_Synergyofficebuilding|441PL260E_CO|472363|24,717,7%,-90.67224547,NOT GO -> Have Pico
810_Synergyofficebuilding,810_Synergyofficebuilding|441PL260E_CO|472363|25,3408,35%,-89.03961268,NOT GO -> Have Pico
810_Synergyofficebuilding,810_Synergyofficebuilding|441PL260E_CO|472363|27,1236,13%,-92.65614887,NOT GO -> Have Pico
810_Synergyofficebuilding,810_Synergyofficebuilding|441PL260E_CO|472363|28,2869,29%,-94.05298013,NOT GO -> Have Pico
811_Topfoodalamsutra,811_Topfoodalamsutra|441PX255E_CO|470370|11,183,13%,-75.81967213,NOT GO -> Have Pico
811_Topfoodalamsutra,811_Topfoodalamsutra|441PX255E_CO|470370|14,386,28%,-77.73834197,NOT GO -> Have Pico
811_Topfoodalamsutra,811_Topfoodalamsutra|441PX255E_CO|470370|15,324,24%,-88.02469136,NOT GO -> Have Pico
811_Topfoodalamsutra,811_Topfoodalamsutra|441PX255E_CO|470370|17,267,20%,-82.31086142,NOT GO -> Have Pico
811_Topfoodalamsutra,811_Topfoodalamsutra|441PX255E_CO|470370|19,85,6%,-84.11764706,NOT GO -> Have Pico
812_Cbdciledug-TBG,812_Cbdciledug-TBG|441PL172E_BB|421303|25,5999,47%,-100.5034172,NOT GO -> Have Pico
812_Cbdciledug-TBG,812_Cbdciledug-TBG|4472974E_CO|470394|9,3138,24%,-95.17750159,NOT GO -> Have Pico
812_Cbdciledug-TBG,812_Cbdciledug-TBG|4475544E_BB|471544|19,2029,16%,-99.01330705,NOT GO -> Have Pico
813_Citymalltangerang,813_Citymalltangerang|4413540E_CO|470797|6,2612,42%,-68.74693721,NOT GO -> Have Pico
813_Citymalltangerang,813_Citymalltangerang|4413540E_CO|470797|9,3240,53%,-70.65246914,NOT GO -> Have Pico
814_Rsiaherminatangerang,814_Rsiaherminatangerang|4475436E_CO|470012|5,949,21%,-91.70706006,"NOT GO -> Small Building, covered by Surrounding"
814_Rsiaherminatangerang,814_Rsiaherminatangerang|4475436E_CO|470012|8,2434,53%,-93.80608053,"NOT GO -> Small Building, covered by Surrounding"
814_Rsiaherminatangerang,814_Rsiaherminatangerang|MC4472928E_CO|470962|4,370,8%,-93.75405405,"NOT GO -> Small Building, covered by Surrounding"
815_Malcilegon,815_Malcilegon|448PC187E-LTE-RAMAYANA-CILEGON|480158|4,3187,83%,-70.4863508,NOT GO -> Have Pico
815_Malcilegon,815_Malcilegon|448PC187E-LTE-RAMAYANA-CILEGON|480158|6,549,14%,-77.5428051,NOT GO -> Have Pico
816_Htllediansrg,816_Htllediansrg|MC4481554E|480772|1,254,12%,-85.44488189,NOT GO -> Good Coverage from Surrounding
816_Htllediansrg,816_Htllediansrg|MC4481554E|480772|4,935,43%,-81.17540107,NOT GO -> Good Coverage from Surrounding
816_Htllediansrg,816_Htllediansrg|MC4481554E|480772|7,611,28%,-88.84124386,NOT GO -> Good Coverage from Surrounding
817_Mallserang,817_Mallserang|4483759E-LTE-KI-FATONI-A-YANI|480173|6,399,9%,-95.1679198,NOT GO -> Have Pico
817_Mallserang,817_Mallserang|4483772E-LTE-TB-BUANG-SUARDO|480172|7,306,7%,-102.248366,NOT GO -> Have Pico
817_Mallserang,817_Mallserang|4483937E|480480|1,433,10%,-96.99307159,NOT GO -> Have Pico
817_Mallserang,817_Mallserang|448PC795E-LTE-RAMAYANA-SERANG|480181|4,1775,39%,-86.29070423,NOT GO -> Have Pico
817_Mallserang,817_Mallserang|448PC795E-LTE-RAMAYANA-SERANG|480181|7,1025,23%,-87.30146341,NOT GO -> Have Pico
818_Rauserangtc,818_Rauserangtc|441PX030E|480509|4,172,11%,-93.09883721,NOT GO -> Have Pico
818_Rauserangtc,818_Rauserangtc|441PX030E|480509|5,507,33%,-89.95857988,NOT GO -> Have Pico
818_Rauserangtc,818_Rauserangtc|441PX030E|480509|7,185,12%,-96.32432432,NOT GO -> Have Pico
818_Rauserangtc,818_Rauserangtc|441PX030E|480509|8,419,27%,-92.77088305,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|448PC329E-LTE-MALL-OF-SERANG|480182|4,2049,40%,-81.52562225,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|448PC329E-LTE-MALL-OF-SERANG|480182|5,313,6%,-87.94249201,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|MC4481556E-LTE-GANG-KAKAKTUA|480167|1,318,6%,-83.21383648,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|MC4481556E-LTE-GANG-KAKAKTUA|480167|4,276,5%,-85.57246377,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|MC4481556E-LTE-GANG-KAKAKTUA|480167|5,709,14%,-79.68970381,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|MC4481556E-LTE-GANG-KAKAKTUA|480167|7,264,5%,-90.01893939,NOT GO -> Have Pico
819_Mallofserang-PWU,819_Mallofserang-PWU|MC4481556E-LTE-GANG-KAKAKTUA|480167|8,531,10%,-78.87758945,NOT GO -> Have Pico
82_Plzkenari,82_Plzkenari|441PX311E_B2|411203|13,548,5%,-77.7919708,NOT GO -> Have Pico
82_Plzkenari,82_Plzkenari|441PX311E_B2|411203|16,5323,50%,-83.10182228,NOT GO -> Have Pico
82_Plzkenari,82_Plzkenari|441PX311E_B2|411203|19,2644,25%,-84.07791225,NOT GO -> Have Pico
82_Plzkenari,82_Plzkenari|441PX311E_BB|411023|17,660,6%,-82.31818182,NOT GO -> Have Pico
820_Poldabanten,820_Poldabanten|4481555E_CO|480782|4,1100,45%,-91.13181818,NOT GO -> Have Pico
820_Poldabanten,820_Poldabanten|4481555E_CO|480782|7,1216,50%,-93.05756579,NOT GO -> Have Pico
821_Bintaroplaza,821_Bintaroplaza|4472808E_CO|470112|6,299,21%,-82.73913043,NOT GO -> Have Pico
821_Bintaroplaza,821_Bintaroplaza|4472808E_CO|470112|9,561,40%,-91.40641711,NOT GO -> Have Pico
821_Bintaroplaza,821_Bintaroplaza|447PC049E-LTE-BNTROPLZ4|470447|11,84,6%,-83.1547619,NOT GO -> Have Pico
821_Bintaroplaza,821_Bintaroplaza|447PC049E-LTE-BNTROPLZ4|470447|14,318,23%,-86.60062893,NOT GO -> Have Pico
822_Bintarotrade,822_Bintarotrade|4472952E_C2|472154|3,447,6%,-82.3310962,OK -> GO
822_Bintarotrade,822_Bintarotrade|4472952E_C2|472154|6,432,5%,-85.77083333,OK -> GO
822_Bintarotrade,822_Bintarotrade|4472952E_CO|470292|1,2736,35%,-77.20796784,OK -> GO
822_Bintarotrade,822_Bintarotrade|4472952E_CO|470292|14,421,5%,-88.05463183,OK -> GO
822_Bintarotrade,822_Bintarotrade|4472952E_CO|470292|15,487,6%,-93.41683778,OK -> GO
822_Bintarotrade,822_Bintarotrade|4472952E_CO|470292|17,727,9%,-88.50068776,OK -> GO
822_Bintarotrade,822_Bintarotrade|4472952E_CO|470292|2,996,13%,-80.44477912,OK -> GO
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|441PX212E_CO|470281|24,4394,9%,-82.90964952,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|441PX212E_CO|470281|4,2858,6%,-87.53568929,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|441PX212E_CO|470281|6,2722,5%,-87.24540779,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|27,3579,7%,-85.21737916,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|48,2690,5%,-90.67137546,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|59,6465,13%,-89.92064965,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|7,7234,14%,-89.35333149,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|8,5291,10%,-87.66906067,NOT GO -> Have Pico
823_Bintaroxchange-KAS,823_Bintaroxchange-KAS|541PX212N_C2|471335|9,6336,12%,-91.70501894,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|4472824E|471775|5,1735,8%,-95.57348703,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|447PX340E_CO|470833|5,2774,12%,-80.31290555,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|447PX340E_CO|470833|6,2937,13%,-74.97889002,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|447PX340E_CO|470833|8,1793,8%,-84.87953151,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|447PX340E_CO|470833|9,2998,13%,-79.05637091,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|MC4472810E_CO|470633|7,1291,6%,-96.49728892,NOT GO -> Have Pico
824_Griyaniagabintaro,824_Griyaniagabintaro|MC4472810E_CO|470633|8,3750,17%,-94.89786667,NOT GO -> Have Pico
825_Indikaenergy-TKI,825_Indikaenergy-TKI|441PC474E|471848|24,1366,7%,-83.89165447,NOT GO -> Good Coverage from Surrounding
825_Indikaenergy-TKI,825_Indikaenergy-TKI|441PC474E|471848|26,5191,27%,-86.44827586,NOT GO -> Good Coverage from Surrounding
825_Indikaenergy-TKI,825_Indikaenergy-TKI|441PC502E_CO|470280|24,1031,5%,-95.84675073,NOT GO -> Good Coverage from Surrounding
825_Indikaenergy-TKI,825_Indikaenergy-TKI|MC4472810E_CO|470633|5,3322,17%,-90.43558098,NOT GO -> Good Coverage from Surrounding
825_Indikaenergy-TKI,825_Indikaenergy-TKI|MC4472810E_CO|470633|8,6372,33%,-94.93330195,NOT GO -> Good Coverage from Surrounding
826_Lottemartbintaro-TBS,826_Lottemartbintaro-TBS|441PC502E_CO|470280|15,11904,38%,-82.87533602,NOT GO -> Have Pico
826_Lottemartbintaro-TBS,826_Lottemartbintaro-TBS|441PC502E_CO|470280|4,8558,27%,-83.28114045,NOT GO -> Have Pico
826_Lottemartbintaro-TBS,826_Lottemartbintaro-TBS|441PC502E_CO|470280|5,8088,26%,-80.90009891,NOT GO -> Have Pico
827_Permatabintr,827_Permatabintr|441PC151E|471040|24,2753,6%,-97.49945514,NOT GO -> Covered by Surrounding
827_Permatabintr,827_Permatabintr|441PC504E_CO|470492|16,8309,19%,-93.26970755,NOT GO -> Covered by Surrounding
827_Permatabintr,827_Permatabintr|441PC504E_CO|470492|19,14091,33%,-98.51103541,NOT GO -> Covered by Surrounding
827_Permatabintr,827_Permatabintr|4472952E_CO|470292|14,7556,18%,-90.13313923,NOT GO -> Covered by Surrounding
827_Permatabintr,827_Permatabintr|4472952E_CO|470292|17,5220,12%,-94.49291188,NOT GO -> Covered by Surrounding
828_Rsintbintaro,828_Rsintbintaro|441PC151E|471040|4,2350,9%,-84.07446809,NOT GO -> Have Pico
828_Rsintbintaro,828_Rsintbintaro|441PC151E|471040|8,10452,41%,-80.96460008,NOT GO -> Have Pico
828_Rsintbintaro,828_Rsintbintaro|441PC502E_CO|470280|24,5281,21%,-84.941299,NOT GO -> Have Pico
828_Rsintbintaro,828_Rsintbintaro|MC4472810E_CO|470633|8,2029,8%,-95.24691966,NOT GO -> Have Pico
829_Titancenter,829_Titancenter|441PC504E_CO|470492|15,3485,17%,-77.36642755,NOT GO -> Have Pico
829_Titancenter,829_Titancenter|441PC504E_CO|470492|18,5683,28%,-82.41210628,NOT GO -> Have Pico
829_Titancenter,829_Titancenter|441PC504E_CO|470492|19,2456,12%,-85.7992671,NOT GO -> Have Pico
829_Titancenter,829_Titancenter|441PC504E_CO|470492|4,4345,21%,-76.33256617,NOT GO -> Have Pico
829_Titancenter,829_Titancenter|441PC504E_CO|470492|5,2146,11%,-78.90167754,NOT GO -> Have Pico
83_Rscipto,83_Rscipto|441PC060E-LTE-RSCM|410318|4,15896,70%,-85.13808505,NOT GO -> Have Pico
83_Rscipto,83_Rscipto|441PL713E_C2|411180|25,1644,7%,-84.756691,NOT GO -> Have Pico
83_Rscipto,83_Rscipto|441PL713E_C2|411180|28,1764,8%,-91.59807256,NOT GO -> Have Pico
830_Transparkbintaro-MAC,830_Transparkbintaro-MAC|441PC474E|471848|22,866,8%,-98.5404157,OK -> GO
830_Transparkbintaro-MAC,830_Transparkbintaro-MAC|441PC474E|471848|24,4365,38%,-92.73654066,OK -> GO
830_Transparkbintaro-MAC,830_Transparkbintaro-MAC|441PC474E|471848|25,1096,10%,-94.4169708,OK -> GO
830_Transparkbintaro-MAC,830_Transparkbintaro-MAC|4472381E-LTE-BINTARO-UTAMA|470435|4,864,8%,-91.3287037,OK -> GO
830_Transparkbintaro-MAC,830_Transparkbintaro-MAC|4472952E_C2|472154|9,1491,13%,-93.54460094,OK -> GO
831_Plzciputat,831_Plzciputat|441PL177E|471537|26,4566,44%,-84.2847131,NOT GO -> Have Pico
831_Plzciputat,831_Plzciputat|4475501E_C2|472114|16,594,6%,-93.60942761,NOT GO -> Have Pico
831_Plzciputat,831_Plzciputat|4475501E_C2|472114|19,565,5%,-101.720354,NOT GO -> Have Pico
831_Plzciputat,831_Plzciputat|4475501E_CO|470247|2,845,8%,-79.86745562,NOT GO -> Have Pico
831_Plzciputat,831_Plzciputat|4475501E_CO|470247|5,1677,16%,-80.02981515,NOT GO -> Have Pico
831_Plzciputat,831_Plzciputat|4475501E_CO|470247|8,1141,11%,-80.73356705,NOT GO -> Have Pico
832_Pamulangsquare,832_Pamulangsquare|441PX299E|471031|4,4783,59%,-69.86368388,NOT GO -> Have Pico
832_Pamulangsquare,832_Pamulangsquare|4471300E_CO|470208|15,1067,13%,-76.01968135,NOT GO -> Have Pico
832_Pamulangsquare,832_Pamulangsquare|4471300E_CO|470208|8,1807,22%,-85.92363033,NOT GO -> Have Pico
833_Universitaspamulang,833_Universitaspamulang|441PX425E-LTE-UNIV-PAMULANG|470426|5,4616,23%,-87.39363085,NOT GO -> Have Pico
833_Universitaspamulang,833_Universitaspamulang|441PX425E-LTE-UNIV-PAMULANG|470426|7,4111,20%,-90.93091705,NOT GO -> Have Pico
833_Universitaspamulang,833_Universitaspamulang|4471975E_CO|470218|4,4770,23%,-83.46310273,NOT GO -> Have Pico
833_Universitaspamulang,833_Universitaspamulang|4471975E_CO|470218|7,3581,18%,-83.23317509,NOT GO -> Have Pico
834_Mallkutabumi,834_Mallkutabumi|441PC810E|471017|4,29,14%,-92.79310345,NOT GO -> Have Pico
834_Mallkutabumi,834_Mallkutabumi|4471015E_CO|470199|4,31,15%,-95.58064516,NOT GO -> Have Pico
834_Mallkutabumi,834_Mallkutabumi|4471887E_BB|471555|3,58,28%,-98.44827586,NOT GO -> Have Pico
834_Mallkutabumi,834_Mallkutabumi|4471887E-LTE-KUTABUMI-RAYA|470543|5,42,20%,-95.9047619,NOT GO -> Have Pico
834_Mallkutabumi,834_Mallkutabumi|4471887E-LTE-KUTABUMI-RAYA|470543|8,19,9%,-97.26315789,NOT GO -> Have Pico
835_Aeonmallbsd-IBS,835_Aeonmallbsd-IBS|4471247E-LTE-BSD-PAGEDANGAN|470505|1,106,6%,-98.1509434,NOT GO -> Have Pico
835_Aeonmallbsd-IBS,835_Aeonmallbsd-IBS|4471247E-LTE-BSD-PAGEDANGAN|470505|2,105,6%,-103.9809524,NOT GO -> Have Pico
835_Aeonmallbsd-IBS,835_Aeonmallbsd-IBS|4471289E_CO|471296|2,1086,64%,-102.9953959,NOT GO -> Have Pico
836_Carolusserpong,836_Carolusserpong|4474028E|472203|3,674,7%,-95.85608309,OK -> GO
836_Carolusserpong,836_Carolusserpong|4474028E|472203|5,3689,37%,-84.79208458,OK -> GO
836_Carolusserpong,836_Carolusserpong|4474028E|472203|6,3752,38%,-87.29264392,OK -> GO
836_Carolusserpong,836_Carolusserpong|5410670N_CO|470276|7,1118,11%,-100.2799642,OK -> GO
837_Courtbsd-IBS,837_Courtbsd-IBS|441PL156E_C2|472287|24,176,41%,-96.65340909,NOT GO -> Have Pico
837_Courtbsd-IBS,837_Courtbsd-IBS|441PL156E_C2|472287|27,31,7%,-106.7096774,NOT GO -> Have Pico
837_Courtbsd-IBS,837_Courtbsd-IBS|4471234E_CO|470510|2,41,9%,-107.9512195,NOT GO -> Have Pico
837_Courtbsd-IBS,837_Courtbsd-IBS|4471234E_CO|470510|8,88,20%,-98.59090909,NOT GO -> Have Pico
838_Icebsdibs1,838_Icebsdibs1|441PL351E_CO|472275|17,81,7%,-102.3580247,OK -> GO
838_Icebsdibs1,838_Icebsdibs1|441PL351E_CO|472275|5,384,32%,-86.74739583,OK -> GO
838_Icebsdibs1,838_Icebsdibs1|441PL351E_CO|472275|8,284,24%,-93.97887324,OK -> GO
838_Icebsdibs1,838_Icebsdibs1|441PL375E_CO|471023|24,291,24%,-89.61168385,OK -> GO
839_Grahaunileverbsd-IBS,839_Grahaunileverbsd-IBS|441PL030E_CO|471503|22,33,12%,-113.6060606,NOT GO -> Have Pico
839_Grahaunileverbsd-IBS,839_Grahaunileverbsd-IBS|4471565E_CO|471301|6,22,8%,-101.8181818,NOT GO -> Have Pico
839_Grahaunileverbsd-IBS,839_Grahaunileverbsd-IBS|4471876E_CO|470110|7,23,8%,-103.0869565,NOT GO -> Have Pico
839_Grahaunileverbsd-IBS,839_Grahaunileverbsd-IBS|4472173E-LTE-GRHA-SERPONG-BSD|470535|2,42,15%,-115.952381,NOT GO -> Have Pico
839_Grahaunileverbsd-IBS,839_Grahaunileverbsd-IBS|4473018E_CO|471300|3,19,7%,-118.5789474,NOT GO -> Have Pico
