rsrp-l1800-qty,rsrp-level,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
316,-112.1297468,"POLYGON ((106.423157 -6.28917, 106.423516 -6.28917, 106.423516 -6.288811, 106.423157 -6.288811, 106.423157 -6.28917))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
218,-116.0963303,"POLYGON ((106.423157 -6.572377, 106.423516 -6.572377, 106.423516 -6.572018, 106.423157 -6.572018, 106.423157 -6.572377))",BANTEN,LEBAK,LEBAKGEDONG,36_2_25,92.01370497,KAB. LEBAK_lebakgedong,lebakgedong,KAB. LEBAK,P2,Rural
222,-108.6936937,"POLYGON ((106.423157 -6.800956, 106.423516 -6.800956, 106.423516 -6.800596, 106.423157 -6.800596, 106.423157 -6.800956))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
155,-108.0774194,"POLYGON ((106.423157 -7.326398, 106.423516 -7.326398, 106.423516 -7.326039, 106.423157 -7.326039, 106.423157 -7.326398))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
863,-106.5561993,"POLYGON ((106.423157 -7.326758, 106.423516 -7.326758, 106.423516 -7.326398, 106.423157 -7.326398, 106.423157 -7.326758))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
230,-111.6869565,"POLYGON ((106.423157 -7.327117, 106.423516 -7.327117, 106.423516 -7.326758, 106.423157 -7.326758, 106.423157 -7.327117))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
165,-110.030303,"POLYGON ((106.423516 -6.212618, 106.423876 -6.212618, 106.423876 -6.212258, 106.423516 -6.212258, 106.423516 -6.212618))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
223,-112.4843049,"POLYGON ((106.423516 -6.222681, 106.423876 -6.222681, 106.423876 -6.222322, 106.423516 -6.222322, 106.423516 -6.222681))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
187,-109.7219251,"POLYGON ((106.423516 -6.243886, 106.423876 -6.243886, 106.423876 -6.243526, 106.423516 -6.243526, 106.423516 -6.243886))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
285,-105.2842105,"POLYGON ((106.423516 -7.326039, 106.423876 -7.326039, 106.423876 -7.32568, 106.423516 -7.32568, 106.423516 -7.326039))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
333,-113.9489489,"POLYGON ((106.423876 -6.22304, 106.424235 -6.22304, 106.424235 -6.222681, 106.423876 -6.222681, 106.423876 -6.22304))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
233,-115.3733906,"POLYGON ((106.424235 -6.213337, 106.424594 -6.213337, 106.424594 -6.212977, 106.424235 -6.212977, 106.424235 -6.213337))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
373,-106.4825737,"POLYGON ((106.424235 -6.275153, 106.424594 -6.275153, 106.424594 -6.274794, 106.424235 -6.274794, 106.424235 -6.275153))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
427,-111.9203747,"POLYGON ((106.424235 -6.327626, 106.424594 -6.327626, 106.424594 -6.327266, 106.424235 -6.327266, 106.424235 -6.327626))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
525,-111.3085714,"POLYGON ((106.424235 -7.328555, 106.424594 -7.328555, 106.424594 -7.328195, 106.424235 -7.328195, 106.424235 -7.328555))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
253,-106.7826087,"POLYGON ((106.424594 -6.328345, 106.424954 -6.328345, 106.424954 -6.327985, 106.424594 -6.327985, 106.424594 -6.328345))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
158,-105.2848101,"POLYGON ((106.424594 -6.328704, 106.424954 -6.328704, 106.424954 -6.328345, 106.424594 -6.328345, 106.424594 -6.328704))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
282,-108.2943262,"POLYGON ((106.424954 -6.214055, 106.425313 -6.214055, 106.425313 -6.213696, 106.424954 -6.213696, 106.424954 -6.214055))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
276,-110.8804348,"POLYGON ((106.425673 -6.222322, 106.426032 -6.222322, 106.426032 -6.221962, 106.425673 -6.221962, 106.425673 -6.222322))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
192,-109.0104167,"POLYGON ((106.425673 -6.786939, 106.426032 -6.786939, 106.426032 -6.78658, 106.425673 -6.78658, 106.425673 -6.786939))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
1498,-107.2910547,"POLYGON ((106.425673 -7.327477, 106.426032 -7.327477, 106.426032 -7.327117, 106.425673 -7.327117, 106.425673 -7.327477))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
207,-107.2657005,"POLYGON ((106.425673 -7.327836, 106.426032 -7.327836, 106.426032 -7.327477, 106.425673 -7.327477, 106.425673 -7.327836))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
158,-108.9556962,"POLYGON ((106.426032 -6.271919, 106.426391 -6.271919, 106.426391 -6.271559, 106.426032 -6.271559, 106.426032 -6.271919))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
187,-121.0748663,"POLYGON ((106.426032 -6.312531, 106.426391 -6.312531, 106.426391 -6.312172, 106.426032 -6.312172, 106.426032 -6.312531))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
399,-112.839599,"POLYGON ((106.426032 -6.786939, 106.426391 -6.786939, 106.426391 -6.78658, 106.426032 -6.78658, 106.426032 -6.786939))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
176,-107.1704545,"POLYGON ((106.426032 -7.327477, 106.426391 -7.327477, 106.426391 -7.327117, 106.426032 -7.327117, 106.426032 -7.327477))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
464,-108.6271552,"POLYGON ((106.426391 -7.327836, 106.426751 -7.327836, 106.426751 -7.327477, 106.426391 -7.327477, 106.426391 -7.327836))",JAWA BARAT,SUKABUMI,CIRACAP,32_2_26,153.7400286,KAB. SUKABUMI_ciracap,ciracap,KAB. SUKABUMI,P2,SubUrban
176,-105.2443182,"POLYGON ((106.426751 -6.248558, 106.42711 -6.248558, 106.42711 -6.248198, 106.426751 -6.248198, 106.426751 -6.248558))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
529,-118.4253308,"POLYGON ((106.426751 -6.782626, 106.42711 -6.782626, 106.42711 -6.782267, 106.426751 -6.782267, 106.426751 -6.782626))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
252,-112.9087302,"POLYGON ((106.42711 -6.248917, 106.42747 -6.248917, 106.42747 -6.248558, 106.42711 -6.248558, 106.42711 -6.248917))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
171,-106.994152,"POLYGON ((106.42747 -6.454853, 106.427829 -6.454853, 106.427829 -6.454494, 106.42747 -6.454494, 106.42747 -6.454853))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
314,-116.0859873,"POLYGON ((106.42747 -6.787298, 106.427829 -6.787298, 106.427829 -6.786939, 106.42747 -6.786939, 106.42747 -6.787298))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
233,-119.0858369,"POLYGON ((106.42747 -6.790533, 106.427829 -6.790533, 106.427829 -6.790174, 106.42747 -6.790174, 106.42747 -6.790533))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
152,-112.7894737,"POLYGON ((106.42747 -6.813175, 106.427829 -6.813175, 106.427829 -6.812816, 106.42747 -6.812816, 106.42747 -6.813175))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
173,-109.2601156,"POLYGON ((106.427829 -6.208305, 106.428188 -6.208305, 106.428188 -6.207946, 106.427829 -6.207946, 106.427829 -6.208305))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
153,-114.5751634,"POLYGON ((106.427829 -6.248917, 106.428188 -6.248917, 106.428188 -6.248558, 106.427829 -6.248558, 106.427829 -6.248917))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
178,-107.494382,"POLYGON ((106.427829 -6.270841, 106.428188 -6.270841, 106.428188 -6.270481, 106.427829 -6.270481, 106.427829 -6.270841))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
174,-116.954023,"POLYGON ((106.428188 -6.249995, 106.428548 -6.249995, 106.428548 -6.249636, 106.428188 -6.249636, 106.428188 -6.249995))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
201,-107.6119403,"POLYGON ((106.428188 -6.270841, 106.428548 -6.270841, 106.428548 -6.270481, 106.428188 -6.270481, 106.428188 -6.270841))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
167,-110.7065868,"POLYGON ((106.428548 -6.250355, 106.428907 -6.250355, 106.428907 -6.249995, 106.428548 -6.249995, 106.428548 -6.250355))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
180,-106.9277778,"POLYGON ((106.428548 -6.270841, 106.428907 -6.270841, 106.428907 -6.270481, 106.428548 -6.270481, 106.428548 -6.270841))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
212,-108.9103774,"POLYGON ((106.429626 -6.339486, 106.429985 -6.339486, 106.429985 -6.339127, 106.429626 -6.339127, 106.429626 -6.339486))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
169,-116.1952663,"POLYGON ((106.429626 -6.437243, 106.429985 -6.437243, 106.429985 -6.436883, 106.429626 -6.436883, 106.429626 -6.437243))",BANTEN,LEBAK,CURUG BITUNG,36_2_23,92.83936293,KAB. LEBAK_curug bitung,curug bitung,KAB. LEBAK,P2,Rural
274,-112.6569343,"POLYGON ((106.429626 -6.790892, 106.429985 -6.790892, 106.429985 -6.790533, 106.429626 -6.790533, 106.429626 -6.790892))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
206,-110.6262136,"POLYGON ((106.430704 -6.154754, 106.431064 -6.154754, 106.431064 -6.154395, 106.430704 -6.154395, 106.430704 -6.154754))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
185,-107.9459459,"POLYGON ((106.430704 -6.339127, 106.431064 -6.339127, 106.431064 -6.338767, 106.430704 -6.338767, 106.430704 -6.339127))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
655,-112.1206107,"POLYGON ((106.431423 -6.33697, 106.431782 -6.33697, 106.431782 -6.336611, 106.431423 -6.336611, 106.431423 -6.33697))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
555,-106.5189189,"POLYGON ((106.431782 -6.303905, 106.432142 -6.303905, 106.432142 -6.303546, 106.431782 -6.303546, 106.431782 -6.303905))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
157,-106.7006369,"POLYGON ((106.432142 -6.251433, 106.432501 -6.251433, 106.432501 -6.251074, 106.432142 -6.251074, 106.432142 -6.251433))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
1040,-105.6721154,"POLYGON ((106.432142 -6.303905, 106.432501 -6.303905, 106.432501 -6.303546, 106.432142 -6.303546, 106.432142 -6.303905))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
227,-112.4361233,"POLYGON ((106.432861 -6.339127, 106.43322 -6.339127, 106.43322 -6.338767, 106.432861 -6.338767, 106.432861 -6.339127))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
202,-107.3415842,"POLYGON ((106.433579 -6.25323, 106.433939 -6.25323, 106.433939 -6.252871, 106.433579 -6.252871, 106.433579 -6.25323))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
167,-106.4131737,"POLYGON ((106.433939 -6.155473, 106.434298 -6.155473, 106.434298 -6.155114, 106.433939 -6.155114, 106.433939 -6.155473))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
177,-107.5310734,"POLYGON ((106.433939 -6.252511, 106.434298 -6.252511, 106.434298 -6.252152, 106.433939 -6.252152, 106.433939 -6.252511))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
151,-108.7417219,"POLYGON ((106.434298 -6.270122, 106.434658 -6.270122, 106.434658 -6.269762, 106.434298 -6.269762, 106.434298 -6.270122))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
367,-106.2942779,"POLYGON ((106.435017 -6.09761, 106.435376 -6.09761, 106.435376 -6.09725, 106.435017 -6.09725, 106.435017 -6.09761))",BANTEN,TANGERANG,KRONJO,36_3_7,45.86586617,KAB. TANGERANG_kronjo,kronjo,KAB. TANGERANG,P2,SubUrban
231,-110.4935065,"POLYGON ((106.435017 -6.34919, 106.435376 -6.34919, 106.435376 -6.34883, 106.435017 -6.34883, 106.435017 -6.34919))",JAWA BARAT,BOGOR,TENJO,32_1_23,82.33501081,KAB. BOGOR_tenjo,tenjo,KAB. BOGOR,P2,SubUrban
216,-106.8611111,"POLYGON ((106.435376 -6.347033, 106.435736 -6.347033, 106.435736 -6.346674, 106.435376 -6.346674, 106.435376 -6.347033))",JAWA BARAT,BOGOR,TENJO,32_1_23,82.33501081,KAB. BOGOR_tenjo,tenjo,KAB. BOGOR,P2,SubUrban
201,-113.920398,"POLYGON ((106.435736 -6.147566, 106.436095 -6.147566, 106.436095 -6.147207, 106.435736 -6.147207, 106.435736 -6.147566))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
343,-105.7201166,"POLYGON ((106.435736 -6.245323, 106.436095 -6.245323, 106.436095 -6.244964, 106.435736 -6.244964, 106.435736 -6.245323))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
257,-107.3151751,"POLYGON ((106.435736 -6.789455, 106.436095 -6.789455, 106.436095 -6.789095, 106.435736 -6.789095, 106.435736 -6.789455))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
195,-113.6615385,"POLYGON ((106.436095 -6.152957, 106.436455 -6.152957, 106.436455 -6.152598, 106.436095 -6.152598, 106.436095 -6.152957))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
656,-105.5472561,"POLYGON ((106.436095 -6.173443, 106.436455 -6.173443, 106.436455 -6.173084, 106.436095 -6.173084, 106.436095 -6.173443))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
191,-113.9424084,"POLYGON ((106.436455 -6.152957, 106.436814 -6.152957, 106.436814 -6.152598, 106.436455 -6.152598, 106.436455 -6.152957))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
273,-105.985348,"POLYGON ((106.436814 -6.110189, 106.437173 -6.110189, 106.437173 -6.109829, 106.436814 -6.109829, 106.436814 -6.110189))",BANTEN,TANGERANG,KRONJO,36_3_7,45.86586617,KAB. TANGERANG_kronjo,kronjo,KAB. TANGERANG,P2,SubUrban
223,-109.1345291,"POLYGON ((106.436814 -6.254308, 106.437173 -6.254308, 106.437173 -6.253949, 106.436814 -6.253949, 106.436814 -6.254308))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
474,-107.3755274,"POLYGON ((106.437533 -6.255386, 106.437892 -6.255386, 106.437892 -6.255027, 106.437533 -6.255027, 106.437533 -6.255386))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
154,-107.7402597,"POLYGON ((106.43933 -6.290967, 106.439689 -6.290967, 106.439689 -6.290608, 106.43933 -6.290608, 106.43933 -6.290967))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
178,-110.1348315,"POLYGON ((106.440049 -6.321875, 106.440408 -6.321875, 106.440408 -6.321516, 106.440049 -6.321516, 106.440049 -6.321875))",BANTEN,TANGERANG,SOLEAR,36_3_31,33.13362696,KAB. TANGERANG_solear,solear,KAB. TANGERANG,P2,SubUrban
162,-108.9197531,"POLYGON ((106.440049 -6.389083, 106.440408 -6.389083, 106.440408 -6.388724, 106.440049 -6.388724, 106.440049 -6.389083))",JAWA BARAT,BOGOR,TENJO,32_1_23,82.33501081,KAB. BOGOR_tenjo,tenjo,KAB. BOGOR,P2,SubUrban
452,-110.630531,"POLYGON ((106.440767 -6.227353, 106.441127 -6.227353, 106.441127 -6.226994, 106.440767 -6.226994, 106.440767 -6.227353))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
168,-108.3035714,"POLYGON ((106.440767 -6.227713, 106.441127 -6.227713, 106.441127 -6.227353, 106.440767 -6.227353, 106.440767 -6.227713))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
272,-107.8823529,"POLYGON ((106.441127 -6.227713, 106.441486 -6.227713, 106.441486 -6.227353, 106.441127 -6.227353, 106.441127 -6.227713))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
188,-109.893617,"POLYGON ((106.441127 -6.250355, 106.441486 -6.250355, 106.441486 -6.249995, 106.441127 -6.249995, 106.441127 -6.250355))",BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
306,-110.0424837,"POLYGON ((106.441127 -6.250714, 106.441486 -6.250714, 106.441486 -6.250355, 106.441127 -6.250355, 106.441127 -6.250714))",BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
172,-108.4186047,"POLYGON ((106.441486 -6.225916, 106.441846 -6.225916, 106.441846 -6.225556, 106.441486 -6.225556, 106.441486 -6.225916))",BANTEN,TANGERANG,BALARAJA,36_3_1,32.15465266,KAB. TANGERANG_balaraja,balaraja,KAB. TANGERANG,P1,Urban
234,-111.2649573,"POLYGON ((106.441486 -6.448384, 106.441846 -6.448384, 106.441846 -6.448025, 106.441486 -6.448025, 106.441486 -6.448384))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
374,-106.3449198,"POLYGON ((106.441486 -6.454135, 106.441846 -6.454135, 106.441846 -6.453775, 106.441486 -6.453775, 106.441486 -6.454135))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
396,-108.6919192,"POLYGON ((106.441846 -6.454135, 106.442205 -6.454135, 106.442205 -6.453775, 106.441846 -6.453775, 106.441846 -6.454135))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
226,-106.1681416,"POLYGON ((106.442205 -6.087906, 106.442564 -6.087906, 106.442564 -6.087547, 106.442205 -6.087547, 106.442205 -6.087906))",BANTEN,TANGERANG,KRONJO,36_3_7,45.86586617,KAB. TANGERANG_kronjo,kronjo,KAB. TANGERANG,P2,SubUrban
329,-112.9787234,"POLYGON ((106.442205 -6.450181, 106.442564 -6.450181, 106.442564 -6.449822, 106.442205 -6.449822, 106.442205 -6.450181))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
169,-108.8106509,"POLYGON ((106.442205 -6.450541, 106.442564 -6.450541, 106.442564 -6.450181, 106.442205 -6.450181, 106.442205 -6.450541))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
206,-115.0291262,"POLYGON ((106.442924 -6.449822, 106.443283 -6.449822, 106.443283 -6.449462, 106.442924 -6.449462, 106.442924 -6.449822))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
257,-107.8988327,"POLYGON ((106.442924 -6.452697, 106.443283 -6.452697, 106.443283 -6.452338, 106.442924 -6.452338, 106.442924 -6.452697))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
660,-118.2378788,"POLYGON ((106.443283 -6.449462, 106.443643 -6.449462, 106.443643 -6.449103, 106.443283 -6.449103, 106.443283 -6.449462))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
165,-111.4545455,"POLYGON ((106.443283 -6.450541, 106.443643 -6.450541, 106.443643 -6.450181, 106.443283 -6.450181, 106.443283 -6.450541))",JAWA BARAT,BOGOR,JASINGA,32_1_19,139.8231098,KAB. BOGOR_jasinga,jasinga,KAB. BOGOR,P2,Rural
257,-110.8910506,"POLYGON ((106.443643 -6.16913, 106.444002 -6.16913, 106.444002 -6.168771, 106.443643 -6.168771, 106.443643 -6.16913))",BANTEN,TANGERANG,SUKAMULYA,36_3_27,27.66790159,KAB. TANGERANG_sukamulya,sukamulya,KAB. TANGERANG,P2,Urban
509,-107.4990177,"POLYGON ((106.443643 -6.250355, 106.444002 -6.250355, 106.444002 -6.249995, 106.443643 -6.249995, 106.443643 -6.250355))",BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
189,-107.8571429,"POLYGON ((106.444002 -6.323313, 106.444361 -6.323313, 106.444361 -6.322954, 106.444002 -6.322954, 106.444002 -6.323313))",BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
193,-108.6321244,"POLYGON ((106.444002 -6.381176, 106.444361 -6.381176, 106.444361 -6.380817, 106.444002 -6.380817, 106.444002 -6.381176))",JAWA BARAT,BOGOR,TENJO,32_1_23,82.33501081,KAB. BOGOR_tenjo,tenjo,KAB. BOGOR,P2,SubUrban
168,-108.0535714,"POLYGON ((106.444361 -6.106595, 106.444721 -6.106595, 106.444721 -6.106235, 106.444361 -6.106235, 106.444361 -6.106595))",BANTEN,TANGERANG,KRONJO,36_3_7,45.86586617,KAB. TANGERANG_kronjo,kronjo,KAB. TANGERANG,P2,SubUrban
195,-112.3435897,"POLYGON ((106.444361 -6.280904, 106.444721 -6.280904, 106.444721 -6.280544, 106.444361 -6.280544, 106.444361 -6.280904))",BANTEN,TANGERANG,CISOKA,36_3_5,33.82096143,KAB. TANGERANG_cisoka,cisoka,KAB. TANGERANG,P2,SubUrban
155,-108.1354839,"POLYGON ((106.444361 -6.30714, 106.444721 -6.30714, 106.444721 -6.306781, 106.444361 -6.306781, 106.444361 -6.30714))",BANTEN,TANGERANG,TIGARAKSA,36_3_3,55.60598218,KAB. TANGERANG_tigaraksa,tigaraksa,KAB. TANGERANG,P1,SubUrban
