Cellname,LTE_SITE_ID,LTE_SITE_ID_2,SITE_Name
JK4G18_441PC356E_4,441PC356E_CO,441PC356E,441PC356E_LTE_HOTEL_IBIS_SLIPI
JK4G18_441PC830E_4,441PC830E_CO,441PC830E,441PC830E_LTE_MPR_DPR
JK4G18_441PC830E_5,441PC830E_CO,441PC830E,441PC830E_LTE_MPR_DPR
JK4G18_443PC021E_4,443PC021E_CO,443PC021E,443PC021E_LTE_MPR_DPR
JK4G18_441PC371E_14_P2M,441PC371E,441PC371E,441PC371E_LTE_MENPORA
JK4G18_441PC371E_15_P2M,441PC371E,441PC371E,441PC371E_LTE_MENPORA
JK4G18_441PC371E_16_P2M,441PC371E_BB,441PC371E,441PC371E_LTE_MENPORA
JK4G18_441PC371E_4,441PC371E_BB,441PC371E,441PC371E_LTE_MENPORA
JK4G18_441PC371E_5,441PC371E_BB,441PC371E,441PC371E_LTE_MENPORA
JK4G21_442PC002E21_8,PC002G_CO,442PC002E,442PC002E_LTE_JHCC
JK4G18_SH4424819E_5,SH3424819G_CO,SH4424819E,SH4424819E_LTE_JLN._DANAU_LIMBOTO
JK4G18_441PX057E_4,341PX057G_CO,441PX057E,441PX057E_LTE_APARTMENT_PARK_ROYALE
JK4G18_441PX057E_14_M,341PX057G_CO,441PX057E,441PX057E_LTE_APARTMENT_PARK_ROYALE
JK4G21_442PC002E21_7,PC002G_CO,442PC002E,442PC002E_LTE_JHCC
JK4G18_4425483E_6,4425483E,4425483E,4425483E_LTE_PEJOMPONGAN
JK4G18_4413445E_5,3413445G_CO,4413445E,4413445E_LTE_PAM_BARU_BENHIL
JK4G18_SH4424819E_4,SH3424819G_CO,SH4424819E,SH4424819E_LTE_JLN._DANAU_LIMBOTO
JK4G18_SH4424819E_6,SH3424819G_CO,SH4424819E,SH4424819E_LTE_JLN._DANAU_LIMBOTO
JK4G18_4413445E_4,3413445G_CO,4413445E,4413445E_LTE_PAM_BARU_BENHIL
JK4G18_4413445E_6,3413445G_CO,4413445E,4413445E_LTE_PAM_BARU_BENHIL
JK4G18_4425483E_4,4425483E,4425483E,4425483E_LTE_PEJOMPONGAN
JK4G18_4425483E_5,4425483E,4425483E,4425483E_LTE_PEJOMPONGAN
JK4G18_4425483E_14,4425483E_BB,4425483E,4425483E_LTE_PEJOMPONGAN
JK4G18_442PL629E_4,442PL629E,442PL629E,442PL629E_LTE_POLDA_METRO_JAYA2
JK4G18_442PL629E_5,442PL629E,442PL629E,442PL629E_LTE_POLDA_METRO_JAYA2
JK4G18_442PL629E_24_P2M,442PL629E,442PL629E,442PL629E_LTE_POLDA_METRO_JAYA2
JK4G18_442PL629E_25_P2M,442PL629E,442PL629E,442PL629E_LTE_POLDA_METRO_JAYA2
JK4G18_442PL629E_26_P2M,442PL629E,442PL629E,442PL629E_LTE_POLDA_METRO_JAYA2
JK4G18_441PC777E_5,441PC777E_CO,441PC777E,441PC777E_LTE_TN_ABANG_BLOK_A
JK4G18_441PC777E_4,441PC777E_CO,441PC777E,441PC777E_LTE_TN_ABANG_BLOK_A
JK4G18_441PC777E_6,441PC777E_CO,441PC777E,441PC777E_LTE_TN_ABANG_BLOK_A
JK4G18_441PC777E_14,441PC777E_CO,441PC777E,441PC777E_LTE_TN_ABANG_BLOK_A
JK4G18_441PC777E_15,441PC777E_CO,441PC777E,441PC777E_LTE_TN_ABANG_BLOK_A
JK4G18_441PC777E_24_M,441PC777E_CO,441PC777E,441PC777E_LTE_TN_ABANG_BLOK_A
JK4G18_4425005E_4,5005G_CO,4425005E,4425005E_LTE_KAMPUNG_BALI
JK4G18_4425005E_5,5005G_CO,4425005E,4425005E_LTE_KAMPUNG_BALI
JK4G18_4425005E_6,5005G_CO,4425005E,4425005E_LTE_KAMPUNG_BALI
JK4G18_CL4424800E_4,CL4424800E_CO,CL4424800E,CL4424800E_LTE_SMALLCELLS_STASIUN_TANAH_ABANG
JK4G18_CL4424800E_5,CL4424800E_CO,CL4424800E,CL4424800E_LTE_SMALLCELLS_STASIUN_TANAH_ABANG
JK4G18_CL4424800E_6,CL4424800E_CO,CL4424800E,CL4424800E_LTE_SMALLCELLS_STASIUN_TANAH_ABANG
JK4G18_441PL074E_25,341PL074G_CO,441PL074E,441PL074E_LTE_INTERNATIONAL_FINANCIAL_CENTER_2
JK4G18_441PL221E_4,441PL221E_CO,441PL221E,441PL221E_LTE_HOTEL_PRASADA_MANSION
JK4G18_441PC406E_4,441PC406E_CO,441PC406E,441PC406E_LTE_PRICE_WATER_HOUSE
JK4G18_441PL074E_4,341PL074G_CO,441PL074E,441PL074E_LTE_INTERNATIONAL_FINANCIAL_CENTER_2
JK4G18_441PL074E_5,341PL074G_CO,441PL074E,441PL074E_LTE_INTERNATIONAL_FINANCIAL_CENTER_2
JK4G18_441PL074E_24,341PL074G_CO,441PL074E,441PL074E_LTE_INTERNATIONAL_FINANCIAL_CENTER_2
JK4G18_441PC375E_15_P2M,441PC375E_CO,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G18_441PC375E_16_P2M,441PC375E_CO,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G18_441PC375E_4,441PC375E,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G18_441PC375E_5,441PC375E,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G18_441PC375E_6,441PC375E,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G18_441PX173E_4,441PX173E_CO,441PX173E,441PX173E_LTE_GEDUNG_EXIM_MELATI
JK4G18_4410786E_4,4410786E_CO,4410786E,4410786E_LTE_KEBON_MELATI_RELOCATION
JK4G18_4410786E_5,4410786E_CO,4410786E,4410786E_LTE_KEBON_MELATI_RELOCATION
JK4G18_4424933E_4,4424933E,4424933E,4424933E_LTE_IMAM_BONJOL_RELOCATION
JK4G18_4424933E_5,4424933E,4424933E,4424933E_LTE_IMAM_BONJOL_RELOCATION
JK4G18_4424933E_6,4424933E,4424933E,4424933E_LTE_IMAM_BONJOL_RELOCATION
JK4G18_441PL246E_14_M,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PC335E_4,441PC335E_CO,441PC335E,441PC335E_LTE_GRAHA_CITRA_(SOMMERSET)
JK4G18_441PC335E_5,441PC335E_CO,441PC335E,441PC335E_LTE_GRAHA_CITRA_(SOMMERSET)
JK4G18_441PC335E_6,441PC335E_CO,441PC335E,441PC335E_LTE_GRAHA_CITRA_(SOMMERSET)
JK4G18_441PL246E_24_P2M,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PL246E_25_P2M,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PL246E_26_P2M,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PL246E_4,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PL246E_5,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PL246E_15_M,441PL246E_CO,441PL246E,441PL246E_LTE_RDTX PLACE
JK4G18_441PC432E_4,441PC432E_CO,441PC432E,441PC432E_LTE_WISMA_ANTARA
JK4G18_441PL503E_4,441PL503E_CO,441PL503E,441PL503E_LTE_JAKARTA_BOX_TOWER
JK4G18_MC4412289E_4,MC5412289N_CO,MC4412289E,MC4412289E_LTE_MESJID_MENKOMINFO
JK4G18_MC4412289E_5,MC5412289N_CO,MC4412289E,MC4412289E_LTE_MESJID_MENKOMINFO
JK4G18_MC4412289E_6,MC5412289N_CO,MC4412289E,MC4412289E_LTE_MESJID_MENKOMINFO
JK4G18_441PL503E_24_P2M,441PL503E_CO,441PL503E,441PL503E_LTE_JAKARTA_BOX_TOWER
JK4G18_441PL503E_25_P2M,441PL503E_CO,441PL503E,441PL503E_LTE_JAKARTA_BOX_TOWER
JK4G18_441PL503E_26_P2M,441PL503E_CO,441PL503E,441PL503E_LTE_JAKARTA_BOX_TOWER
JK4G18_441PL503E_5,441PL503E_CO,441PL503E,441PL503E_LTE_JAKARTA_BOX_TOWER
JK4G18_441PL397E_15_M,441PL397E_CO,441PL397E,441PL397E_LTE_GEDUNG_NEW_SARINAH
JK4G18_441PL397E_14_M,441PL397E_CO,441PL397E,441PL397E_LTE_GEDUNG_NEW_SARINAH
JK4G18_441PC434E_4,441PC434E_CO,441PC434E,441PC434E_LTE_GEDUNG_JAYA
JK4G18_441PL397E_4,441PL397E_CO,441PL397E,441PL397E_LTE_GEDUNG_NEW_SARINAH
JK4G18_441PL397E_5,441PL397E_CO,441PL397E,441PL397E_LTE_GEDUNG_NEW_SARINAH
JK4G18_441PL397E_24_P2M,441PL397E_CO,441PL397E,441PL397E_LTE_GEDUNG_NEW_SARINAH
JK4G18_441PL397E_25_P2M,441PL397E_CO,441PL397E,441PL397E_LTE_GEDUNG_NEW_SARINAH
JK4G18_441PL461E_5,441PL461E,441PL461E,441PL461E_LTE_HOTEL_ORIA
JK4G18_4424976E_4,4424976E,4424976E,4424976E_LTE_ARTHA_GRAHA_MENTENG
JK4G18_4424976E_5,4424976E,4424976E,4424976E_LTE_ARTHA_GRAHA_MENTENG
JK4G18_4424976E_6,4424976E,4424976E,4424976E_LTE_ARTHA_GRAHA_MENTENG
JK4G18_441PL461E_14_P2M,441PL461E,441PL461E,441PL461E_LTE_HOTEL_ORIA
JK4G18_441PL461E_15_P2M,441PL461E,441PL461E,441PL461E_LTE_HOTEL_ORIA
JK4G18_441PL461E_4,441PL461E,441PL461E,441PL461E_LTE_HOTEL_ORIA
JK4G18_441PX188E_5,441PX188E_CO,441PX188E,441PX188E_LTE_GRAHA_MIK
JK4G18_441PX188E_4,441PX188E_CO,441PX188E,441PX188E_LTE_GRAHA_MIK
JK4G18_441PL095E_4,441PL095E_CO,441PL095E,441PL095E_LTE_MD_PLACE
JK4G18_441PC475E_4,441PC475E_CO,441PC475E,441PC475E_LTE_H_TOWER
JK4G18_441PL384E_4,441PL384E_CO,441PL384E,441PL384E_LTE_HOTEL_ASTON_KUNINGAN
JK4G18_441PC895E_4,441PC895E,441PC895E,441PC895E_LTE_MENARA_KUNINGAN
JK4G18_441PC895E_5,441PC895E,441PC895E,441PC895E_LTE_MENARA_KUNINGAN
JK4G18_441PC895E_6,441PC895E,441PC895E,441PC895E_LTE_MENARA_KUNINGAN
JK4G18_441PL431E_4,441PL431E_CO,441PL431E,441PL431E_LTE_PLAZA_BP_JAMSOSTEK
JK4G18_441PL431E_14_M,441PL431E_CO,441PL431E,441PL431E_LTE_PLAZA_BP_JAMSOSTEK
JK4G18_441PL431E_24_P2M,441PL431E_CO,441PL431E,441PL431E_LTE_PLAZA_BP_JAMSOSTEK
JK4G18_441PL431E_25_P2M,441PL431E_CO,441PL431E,441PL431E_LTE_PLAZA_BP_JAMSOSTEK
JK4G18_441PX454E_4,441PX454E_CO,441PX454E,441PX454E_LTE_ADIRA_FINANCE_MENTENG
JK4G18_441PC803E_14_P2M,441PC803E_BB,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G18_441PC803E_15_P2M,441PC803E_BB,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G18_441PC803E_16_P2M,441PC803E_BB,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G18_441PC803E_4,441PC803E,441PC803E,441PC803E_LTE_HOTEL_SOFYAN_BETAWI
JK4G18_4415002E_4,4415002E_CO,4415002E,4415002E_LTE_TUGU_TANI
JK4G18_4415002E_5,4415002E_CO,4415002E,4415002E_LTE_TUGU_TANI
JK4G18_4415002E_6,4415002E_CO,4415002E,4415002E_LTE_TUGU_TANI
JK4G18_4431774E_5,4431774E_CO,4431774E,4431774E_LTE_MENTENG_ATAS_SELATAN_III
JK4G18_441PL061E_4,441PL061E_CO,441PL061E,441PL061E_LTE_THE_CONVERGENCE_INDONESIA
JK4G18_441PL061E_5,441PL061E_CO,441PL061E,441PL061E_LTE_THE_CONVERGENCE_INDONESIA
JK4G18_441PL061E_14_M,441PL061E_CO,441PL061E,441PL061E_LTE_THE_CONVERGENCE_INDONESIA
JK4G18_441PL061E_15_M,441PL061E_CO,441PL061E,441PL061E_LTE_THE_CONVERGENCE_INDONESIA
JK4G18_4431774E_4,4431774E_CO,4431774E,4431774E_LTE_MENTENG_ATAS_SELATAN_III
JK4G18_4431774E_6,4431774E_CO,4431774E,4431774E_LTE_MENTENG_ATAS_SELATAN_III
JK4G18_441PX241E_5,441PX241E_CO,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G18_441PX908E_4,441PX908E_CO,441PX908E,441PX908E_LTE_DOUBLE3_CIKINI
JK4G18_441PX908E_14_M,441PX908E_CO,441PX908E,441PX908E_LTE_DOUBLE3_CIKINI
JK4G18_441PX908E_24_P2M,441PX908E_CO,441PX908E,441PX908E_LTE_DOUBLE3_CIKINI
JK4G18_441PX908E_25_P2M,441PX908E_CO,441PX908E,441PX908E_LTE_DOUBLE3_CIKINI
JK4G18_441PX241E_4,441PX241E_CO,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G18_441PX241E_14_P2M,441PX241E,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G18_441PX241E_15_P2M,441PX241E,441PX241E,441PX241E_LTE_CIKINI_GOLD_CENTER
JK4G18_4412414E_4,4412414E,4412414E,4412414E_LTE_PANGERAN_TEUKU_MENTENG
JK4G18_4412414E_5,4412414E,4412414E,4412414E_LTE_PANGERAN_TEUKU_MENTENG
JK4G18_4412414E_6,4412414E,4412414E,4412414E_LTE_PANGERAN_TEUKU_MENTENG
JK4G18_4410171E_4,4410171E,4410171E,4410171E_LTE_KRAMATRAYA24
JK4G18_4410171E_5,4410171E,4410171E,4410171E_LTE_KRAMATRAYA24
JK4G18_4410171E_6,4410171E_BB,4410171E,4410171E_LTE_KRAMATRAYA24
JK4G18_441PL609E_4,341PL609G_CO,441PL609E,441PL609E_LTE_MALL_ELYSEE
JK4G18_441PL609E_26_P2M,341PL609G_C2,441PL609E,441PL609E_LTE_MALL_ELYSEE
JK4G18_441PC375E_14_P2M,441PC375E_CO,441PC375E,441PC375E_LTE_APARTEMEN_BATAVIA
JK4G21_441PC199E21_17_P2M,341PC199G_CO,441PC199E,441PC199E_LTE_TAMANSARI_SUDIRMAN_EXECUTIVE_RESIDENCE
JK4G18_4425018E_4,5018G_CO,4425018E,4425018E_LTE_KARET_PASAR_BARU_TIMUR
JK4G18_4425018E_5,5018G_CO,4425018E,4425018E_LTE_KARET_PASAR_BARU_TIMUR
JK4G18_4425018E_6,5018G_CO,4425018E,4425018E_LTE_KARET_PASAR_BARU_TIMUR
JK4G18_442PC023E_4,442PC023E_CO,442PC023E,442PC023E_LTE_PC023_WISMA_KOTA_BNI46
JK4G18_442PC023E_5,442PC023E_CO,442PC023E,442PC023E_LTE_PC023_WISMA_KOTA_BNI46
JK4G18_442PC023E_6,442PC023E_CO,442PC023E,442PC023E_LTE_PC023_WISMA_KOTA_BNI46
JK4G18_441PL390E_4,441PL390E_CO,441PL390E,441PL390E_LTE_ALL_SEASON_UOB_WAHID_HASYIM
JK4G18_441PL390E_25_P2M,441PL390E,441PL390E,441PL390E_LTE_ALL_SEASON_UOB_WAHID_HASYIM
JK4G18_SH4421104E_4,SH4421104E,SH4421104E,SH4421104E_LTE_SAHID_APARTMENT
JK4G18_SH4421104E_5,SH4421104E,SH4421104E,SH4421104E_LTE_SAHID_APARTMENT
JK4G21_441PC199E21_18_P2M,341PC199G_CO,441PC199E,441PC199E_LTE_TAMANSARI_SUDIRMAN_EXECUTIVE_RESIDENCE
JK4G21_441PC199E21_19_P2M,341PC199G_CO,441PC199E,441PC199E_LTE_TAMANSARI_SUDIRMAN_EXECUTIVE_RESIDENCE
JK4G18_4424952E_4,4424952E_CO,4424952E,4424952E_LTE_BANK_DANAMON_RELOCATION
JK4G18_4424952E_5,4424952E_CO,4424952E,4424952E_LTE_BANK_DANAMON_RELOCATION
JK4G18_4424952E_6,4424952E_CO,4424952E,4424952E_LTE_BANK_DANAMON_RELOCATION
JK4G21_441PC159E21_27_P2M,341PC159G_CO,441PC159E,441PC159E_LTE_DEPKUMHAM
JK4G21_441PC159E21_28_P2M,341PC159G_CO,441PC159E,441PC159E_LTE_DEPKUMHAM
JK4G21_MC4415723E21_9,MC3415723G_CO,MC4415723E,MC4415723E_LTE_MURIA_DALAM
JK4G21_MC4415723E21_7,MC3415723G_CO,MC4415723E,MC4415723E_LTE_MURIA_DALAM
JK4G21_MC4415723E21_8,MC3415723G_CO,MC4415723E,MC4415723E_LTE_MURIA_DALAM
JK4G18_SH4412208E_5,SH4412208E_CO,SH4412208E,SH4412208E_LTE_JLN.KRAMAT_5
JK4G18_SH4412208E_4,SH4412208E_CO,SH4412208E,SH4412208E_LTE_JLN.KRAMAT_5
JK4G18_SH4412208E_6,SH4412208E_CO,SH4412208E,SH4412208E_LTE_JLN.KRAMAT_5
JK4G18_441PL713E_4,441PL713E_CO,441PL713E,441PL713E_LTE_RSCM_GEDUNG_A_RELOCATION
JK4G18_441PL713E_14_M,441PL713E_CO,441PL713E,441PL713E_LTE_RSCM_GEDUNG_A_RELOCATION
JK4G18_441PL713E_25_P2M,441PL713E_C2,441PL713E,441PL713E_LTE_RSCM_GEDUNG_A_RELOCATION
JK4G18_441PL713E_26_P2M,441PL713E_C2,441PL713E,441PL713E_LTE_RSCM_GEDUNG_A_RELOCATION
JK4G18_4431338E_5,4431338E,4431338E,4431338E_LTE_WIDYA_CHANDRA
JK4G18_441PX145E_24,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G18_441PX145E_25,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G18_441PX145E_34_M,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G18_441PX145E_35_M,341PX145G_CO,441PX145E,441PX145E_LTE_PACIFIC_PLACE_2
JK4G18_4431338E_4,4431338E,4431338E,4431338E_LTE_WIDYA_CHANDRA
JK4G18_4431338E_6,4431338E,4431338E,4431338E_LTE_WIDYA_CHANDRA
JK4G18_SH4431898E_4,SH3431898G_CO,SH4431898E,SH4431898E_LTE_BANGKA_RAYA
JK4G18_SH4431898E_5,SH3431898G_CO,SH4431898E,SH4431898E_LTE_BANGKA_RAYA
JK4G18_SH4431898E_6,SH3431898G_CO,SH4431898E,SH4431898E_LTE_BANGKA_RAYA
JK4G21_4435152E21_9,5152G_C2,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G21_4435152E21_7,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G21_4435152E21_8,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G21_4435152E21_17_M,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G21_4435152E21_18_M,5152G_CO,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G21_4435152E21_19_M,5152G_C2,4435152E,4435152E_LTE_HUT_MAMPANG
JK4G21_4435629E21_7,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G21_4435629E21_8,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G21_4435629E21_18_M,3415629G_CO,4435629E,4435629E_LTE_ZENI_MAMPANG
JK4G18_443SC058E_4,443SC058E,443SC058E,443SC058E_LTE_XL_ AXIATA_ TOWER_ 3
JK4G18_443SC043E_4,443SC043E,443SC043E,443SC043E_LTE_XL_ AXIATA_ TOWER_ 2
JK4G18_443SC043E_6,443SC043E,443SC043E,443SC043E_LTE_XL_ AXIATA_ TOWER_ 2
JK4G18_443SC058E_15,443SC058E,443SC058E,443SC058E_LTE_XL_ AXIATA_ TOWER_ 3
JK4G18_443SC058E_6,443SC058E,443SC058E,443SC058E_LTE_XL_ AXIATA_ TOWER_ 3
JK4G18_443SC121E_16,443SC121E,443SC121E,443SC121E_LTE_XL_ AXIATA_ TOWER_ 5
JK4G18_443SC121E_6,443SC121E,443SC121E,443SC121E_LTE_XL_ AXIATA_ TOWER_ 5
JK4G18_443SC114E_14,443SC114E,443SC114E,443SC114E_LTE_XL_ AXIATA_ TOWER_ 4
JK4G18_443SC114E_15,443SC114E,443SC114E,443SC114E_LTE_XL_ AXIATA_ TOWER_ 4
JK4G18_443SC114E_4,443SC114E,443SC114E,443SC114E_LTE_XL_ AXIATA_ TOWER_ 4
JK4G18_443SC114E_5,443SC114E,443SC114E,443SC114E_LTE_XL_ AXIATA_ TOWER_ 4
JK4G18_443SC114E_6,443SC114E,443SC114E,443SC114E_LTE_XL_ AXIATA_ TOWER_ 4
JK4G18_443SC121E_5,443SC121E,443SC121E,443SC121E_LTE_XL_ AXIATA_ TOWER_ 5
JK4G18_443SC121E_15,443SC121E,443SC121E,443SC121E_LTE_XL_ AXIATA_ TOWER_ 5
JK4G18_443SC043E_15,443SC043E,443SC043E,443SC043E_LTE_XL_ AXIATA_ TOWER_ 2
JK4G18_443SC043E_5,443SC043E,443SC043E,443SC043E_LTE_XL_ AXIATA_ TOWER_ 2
JK4G18_443SC058E_14,443SC058E,443SC058E,443SC058E_LTE_XL_ AXIATA_ TOWER_ 3
JK4G18_443SC058E_5,443SC058E,443SC058E,443SC058E_LTE_XL_ AXIATA_ TOWER_ 3
JK4G18_443SC121E_14,443SC121E,443SC121E,443SC121E_LTE_XL_ AXIATA_ TOWER_ 5
JK4G18_443SC121E_4,443SC121E,443SC121E,443SC121E_LTE_XL_ AXIATA_ TOWER_ 5
JK4G21_4431299E21_8,3411299G_CO,4431299E,4431299E_LTE_MAMPANG_TIMUR
JK4G21_4431299E21_7,3411299G_CO,4431299E,4431299E_LTE_MAMPANG_TIMUR
JK4G21_4431299E21_9,3411299G_CO,4431299E,4431299E_LTE_MAMPANG_TIMUR
JK4G18_4431881E_5,4431881E,4431881E,4431881E_LTE_PATRA_KUNINGAN_RASAMALA
JK4G18_4431881E_4,4431881E,4431881E,4431881E_LTE_PATRA_KUNINGAN_RASAMALA
JK4G18_4431881E_6,4431881E,4431881E,4431881E_LTE_PATRA_KUNINGAN_RASAMALA
JK4G18_4435502E_5,5502G_CO,4435502E,4435502E_LTE_TERUSAN_DENPASAR
JK4G18_4435502E_4,5502G_CO,4435502E,4435502E_LTE_TERUSAN_DENPASAR
JK4G18_4435502E_6,5502G_CO,4435502E,4435502E_LTE_TERUSAN_DENPASAR
JK4G18_4415792E_5,5792G_CO,4415792E,4415792E_LTE_PETOJO_UTARA
JK4G18_4415792E_4,5792G_CO,4415792E,4415792E_LTE_PETOJO_UTARA
JK4G18_4415792E_6,5792G_CO,4415792E,4415792E_LTE_PETOJO_UTARA
JK4G18_4424975E_4,4424975E,4424975E,4424975E_LTE_BENHIL_4_SUDIRMAN
JK4G18_4424975E_5,4424975E,4424975E,4424975E_LTE_BENHIL_4_SUDIRMAN
JK4G18_4424975E_6,4424975E_BB,4424975E,4424975E_LTE_BENHIL_4_SUDIRMAN
JK4G18_4424994E_4,4424994E,4424994E,4424994E_LTE_JATI_BARU_RELOCATION
JK4G18_4424994E_5,4424994E,4424994E,4424994E_LTE_JATI_BARU_RELOCATION
JK4G18_4424994E_6,4424994E,4424994E,4424994E_LTE_JATI_BARU_RELOCATION
JK4G18_441PC501E_4,441PC501E_CO,441PC501E,441PC501E_LTE_GARUDA_INDONESIA
JK4G18_4424974E_4,4424974E,4424974E,4424974E_LTE_AGUS_SALIM_THAMRIN
JK4G18_4424974E_5,4424974E,4424974E,4424974E_LTE_AGUS_SALIM_THAMRIN
JK4G18_4424974E_6,4424974E_BB,4424974E,4424974E_LTE_AGUS_SALIM_THAMRIN
JK4G18_441PX373E_4,441PX373E_CO,441PX373E,441PX373E_LTE_DEPARTEMEN_DALAM_NEGERI
JK4G18_441A442E_4,441A442E_CO,441A442E,441A442E_LTE_WISMA_TUGU
JK4G18_441A442E_5,441A442E_CO,441A442E,441A442E_LTE_WISMA_TUGU
JK4G18_441A442E_6,441A442E_CO,441A442E,441A442E_LTE_WISMA_TUGU
JK4G18_4412369E_4,4412369E,4412369E,4412369E_LTE_RADEN_SALEH_JAMBRUT
JK4G18_4412369E_5,4412369E,4412369E,4412369E_LTE_RADEN_SALEH_JAMBRUT
JK4G18_4412369E_6,4412369E,4412369E,4412369E_LTE_RADEN_SALEH_JAMBRUT
JK4G18_443SC042E_6,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC042E_24,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC043E_14,443SC043E,443SC043E,443SC043E_LTE_XL_ AXIATA_ TOWER_ 2
JK4G18_443SC122E_15,443SC122E,443SC122E,443SC122E_LTE_XL_ AXIATA_ TOWER_ 6
JK4G18_443SC122E_4,443SC122E,443SC122E,443SC122E_LTE_XL_ AXIATA_ TOWER_ 6
JK4G18_443SC122E_6,443SC122E,443SC122E,443SC122E_LTE_XL_ AXIATA_ TOWER_ 6
JK4G18_443SC042E_16,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC042E_5,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC042E_14,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC122E_14,443SC122E,443SC122E,443SC122E_LTE_XL_ AXIATA_ TOWER_ 6
JK4G18_443SC122E_16,443SC122E,443SC122E,443SC122E_LTE_XL_ AXIATA_ TOWER_ 6
JK4G18_443SC122E_5,443SC122E,443SC122E,443SC122E_LTE_XL_ AXIATA_ TOWER_ 6
JK4G18_443SC042E_15,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC042E_4,443SC042E,443SC042E,443SC042E_LTE_XL_ AXIATA_ TOWER_ 1
JK4G18_443SC124E_4,543SC124N_CO,443SC124E,443SC124E_LTE_XL_ AXIATA_ TOWER_ 7
JK4G18_443SC124E_5,543SC124N_CO,443SC124E,443SC124E_LTE_XL_ AXIATA_ TOWER_ 7
JK4G18_443SC124E_6,543SC124N_CO,443SC124E,443SC124E_LTE_XL_ AXIATA_ TOWER_ 7
JK4G18_443SC124E_14,543SC124N_CO,443SC124E,443SC124E_LTE_XL_ AXIATA_ TOWER_ 7
JK4G18_441PX573E_4,441PX573E_CO,441PX573E,441PX573E_LTE_MENARA_MEGA_SYARIAH
JK4G18_441PX573E_24_P2M,441PX573E_CO,441PX573E,441PX573E_LTE_MENARA_MEGA_SYARIAH
JK4G18_441PX573E_25_P2M,441PX573E_CO,441PX573E,441PX573E_LTE_MENARA_MEGA_SYARIAH
JK4G18_441PX192E_4,441PX192E_CO,441PX192E,441PX192E_LTE_SHANGRILLA_RESIDENCES
JK4G18_441PC960E_4,441PC960E_CO,441PC960E,441PC960E_LTE_BCA_TOWER
JK4G18_441PC960E_5,441PC960E_CO,441PC960E,441PC960E_LTE_BCA_TOWER
JK4G18_441PC960E_6,441PC960E_CO,441PC960E,441PC960E_LTE_BCA_TOWER
JK4G18_441PC960E_14,441PC960E_CO,441PC960E,441PC960E_LTE_BCA_TOWER
JK4G18_441PC960E_15,441PC960E_CO,441PC960E,441PC960E_LTE_BCA_TOWER
JK4G18_441PC960E_24_M,441PC960E_CO,441PC960E,441PC960E_LTE_BCA_TOWER
JK4G18_441PX151E_4,441PX151E,441PX151E,441PX151E_LTE_YAI
JK4G18_441PX308E_4,441PX308E,441PX308E,441PX308E_LTE_GRAHA_9_PENATARAN
JK4G18_441PX308E_5,441PX308E,441PX308E,441PX308E_LTE_GRAHA_9_PENATARAN
